spec,Lat,Long
Galbula,-9.59726,-55.9311
Galbula,-9.59726,-55.9311
Galbula,-9.59726,-55.9311
Galbula,-9.59726,-55.9311
Galbula,-9.59726,-55.9311
Galbula,-9.59726,-55.9311
Galbula,-9.59726,-55.9311
Galbula,-9.59726,-55.9311
Galbula,-9.59726,-55.9311
Galbula,-9.59726,-55.9311
Galbula,-9.59726,-55.9311
Galbula,-9.59726,-55.9311
Galbula,-9.59726,-55.9311
Galbula,-9.59726,-55.9311
Galbula,-9.59726,-55.9311
Galbula,-9.59726,-55.9311
Galbula,-9.59726,-55.9311
Galbula,-9.59726,-55.9311
Galbula,-9.59726,-55.9311
Galbula,-9.59726,-55.9311
Galbula,-9.59726,-55.9311
Galbula,-9.59726,-55.9311
Galbula,-9.59726,-55.9311
Galbula,-9.59726,-55.9311
Galbula,-9.59726,-55.9311
Galbula,-9.59726,-55.9311
Galbula,-9.59726,-55.9311
Galbula,-9.59712,-55.9323
Galbula,-9.59685,-55.9311
Galbula,-9.59671,-55.932
Galbula,-9.59548,-55.9326
Galbula,-9.59548,-55.9326
Galbula,-9.59548,-55.9326
Galbula,-9.59548,-55.9326
Galbula,-9.59548,-55.9326
Galbula,-9.59548,-55.9326
Galbula,-9.59548,-55.9326
Galbula,-9.59548,-55.9326
Galbula,-9.59548,-55.9326
Galbula,-9.59548,-55.9326
Galbula,-9.59548,-55.9326
Galbula,-9.59548,-55.9326
Galbula,-9.59482,-55.9303
Galbula,-9.59075,-55.9224
Galbula,-9.59075,-55.9224
Galbula,-9.5893,-55.9281
Galbula,-9.5893,-55.9281
Galbula,-9.5888,-55.9246
Galbula,-9.5888,-55.9246
Galbula,-9.58645,-55.9179
Galbula,-9.58638,-55.9299
Galbula,-9.58616,-55.9297
Galbula,-9.58616,-55.9297
Galbula,-9.58565,-55.9198
Galbula,-9.58565,-55.9198
Galbula,-9.58565,-55.9198
Galbula,-9.58161,-55.9231
Galbula,-9.58161,-55.9231
Galbula,-9.58161,-55.9231
Galbula,-9.58161,-55.9231
Galbula,-9.58161,-55.9231
Galbula,-9.57328,-55.9215
Galbula,-9.57328,-55.9215
Galbula,-9.57328,-55.9215
Galbula,-9.57328,-55.9215
Galbula,-9.57328,-55.9215
Galbula,-9.57328,-55.9215
Galbula,-9.57328,-55.9215
Galbula,-9.56726,-55.9143
Galbula,-9.56669,-55.9139
Galbula,-9.56669,-55.9139
Galbula,-9.56669,-55.9139
Galbula,-9.56669,-55.9139
Galbula,-9.56669,-55.9139
Galbula,-9.56669,-55.9139
Galbula,-9.56669,-55.9139
Galbula,-9.56669,-55.9139
Galbula,-9.56669,-55.9139
Galbula,-9.56669,-55.9139
Galbula,-9.56669,-55.9139
Galbula,-9.56669,-55.9139
Galbula,-9.55855,-55.913
Galbula,-9.55855,-55.913
Galbula,-9.55855,-55.913
Galbula,-9.55855,-55.913
Galbula,-9.55855,-55.913
Galbula,-9.55855,-55.913
Galbula,-9.55855,-55.913
Galbula,-9.55855,-55.913
Galbula,-9.55855,-55.913
Galbula,-9.55855,-55.913
Galbula,-9.55855,-55.913
Galbula,-9.55855,-55.913
Galbula,-9.55855,-55.913
Galbula,-9.55556,-55.908
Galbula,-9.55556,-55.908
Galbula,-9.55556,-55.908
Galbula,-9.55556,-55.908
Galbula,-9.55556,-55.908
Galbula,-9.55556,-55.908
Galbula,-9.55556,-55.908
Galbula,-9.55556,-55.908
Galbula,-9.55556,-55.908
Galbula,-9.54634,-55.9086
Galbula,-9.54634,-55.9086
Galbula,-9.54634,-55.9086
Galbula,-9.54634,-55.9086
Galbula,-9.54634,-55.9086
Galbula,-9.54634,-55.9086
Galbula,-9.54634,-55.9086
Galbula,-9.54634,-55.9086
Galbula,-9.54634,-55.9086
Galbula,-9.54634,-55.9086
Galbula,-9.54634,-55.9086
Galbula,-9.54634,-55.9086
Galbula,-9.54634,-55.9086
Galbula,-9.546056,-55.908944
Galbula,-9.546056,-55.908944
Galbula,-9.54102,-55.9927
Galbula,-9.54102,-55.9927
Galbula,-9.539473,-55.887194
Galbula,-9.49241,-56.3599
Galbula,-9.45022,-55.898
Galbula,-9.45022,-55.898
Galbula,-9.45022,-55.898
Galbula,-9.45022,-55.898
Galbula,-9.45022,-55.898
Galbula,-9.45022,-55.898
Galbula,-9.45,-55.9
Galbula,-9.45,-55.9
Galbula,-9.42662,-64.3021
Galbula,-9.41389,-64.9422
Galbula,-9.3946,-64.3445
Galbula,-9.35761,-69.9265
Galbula,-9.35761,-69.9265
Galbula,-9.35761,-69.9265
Galbula,-9.35761,-69.9265
