spec,lat,long
Willisornis,-5.60446,-67.5839
Willisornis,-5.60446,-67.5839
Willisornis,-14.4395,-67.5238
Willisornis,-14.4395,-67.5238
Willisornis,-14.4346,-67.5171
Willisornis,-14.6527,-67.5087
Willisornis,-13.5,-67.5
Willisornis,-15.4223,-67.4597
Willisornis,-3.22064,-67.444
Willisornis,-3.22131,-67.4438
Willisornis,-3.22088,-67.4437
Willisornis,-3.22088,-67.4437
Willisornis,-3.223333,-67.441667
Willisornis,-3.17616,-67.3911
Willisornis,-3.17616,-67.3911
Willisornis,-3.17616,-67.3911
Willisornis,-3.18032,-67.3871
Willisornis,-3.26457,-67.3435
Willisornis,-3.27046,-67.3262
Willisornis,-3.27053,-67.3258
Willisornis,-3.27111,-67.3255
Willisornis,-3.29349,-67.3247
Willisornis,-3.29148,-67.3247
Willisornis,-3.29642,-67.3245
Willisornis,-3.26922,-67.318
Willisornis,-3.2797,-67.3175
Willisornis,-5.43862,-67.2866
Willisornis,-5.43862,-67.2866
Willisornis,-5.43862,-67.2866
Willisornis,-5.43862,-67.2866
Willisornis,-9.779861,-67.218583
Willisornis,-5.0644,-67.1095
Willisornis,-5.0644,-67.1095
Willisornis,-5.0644,-67.1095
Willisornis,-5.0644,-67.1095
Willisornis,-5.0644,-67.1095
Willisornis,-5.0644,-67.1095
Willisornis,-5.0644,-67.1095
Willisornis,-5.0644,-67.1095
Willisornis,-10.667,-66.85
Willisornis,-4.83644,-66.8496
Willisornis,-4.83644,-66.8496
Willisornis,-4.83644,-66.8496
Willisornis,-4.83644,-66.8496
Willisornis,-10.1488,-66.3493
Willisornis,-3.75,-66.083333
Willisornis,-11.035,-66.0275
Willisornis,-11.04,-65.794
Willisornis,-11.04,-65.794
Willisornis,-7.67,-65.77
Willisornis,-7.67,-65.77
Willisornis,-7.67,-65.77
Willisornis,-7.67,-65.77
Willisornis,-9.867,-65.7
Willisornis,-10.5379,-65.5824
Willisornis,-9.62442,-65.4524
Willisornis,-9.62442,-65.4524
Willisornis,-9.62523,-65.4466
Willisornis,-9.62523,-65.4466
Willisornis,-9.64222,-65.4456
Willisornis,-9.64222,-65.4456
Willisornis,-9.64222,-65.4456
Willisornis,-9.64222,-65.4456
Willisornis,-9.64222,-65.4456
Willisornis,-9.69444,-65.4217
Willisornis,-9.69444,-65.4217
Willisornis,-9.59451,-65.4183
Willisornis,-10.2264,-65.3717
Willisornis,-10.2264,-65.3717
Willisornis,-10.2264,-65.3717
Willisornis,-9.59942,-65.3693
Willisornis,-9.59944,-65.3692
Willisornis,-9.59944,-65.3692
Willisornis,-9.69967,-65.3682
Willisornis,-9.953,-65.35
Willisornis,-9.953,-65.35
Willisornis,-9.74419,-65.3201
Willisornis,-9.73049,-65.3132
Willisornis,-9.528517,-65.300748
Willisornis,-7.694969,-65.224056
Willisornis,-7.694969,-65.224056
Willisornis,-7.694969,-65.224056
Willisornis,-10.9666,-65.2026
Willisornis,-10.9666,-65.2026
Willisornis,-10.9666,-65.2026
Willisornis,-9.718028,-65.190611
Willisornis,-4.866667,-65.116667
Willisornis,-9.61884,-65.1075
Willisornis,-9.61884,-65.1075
Willisornis,-9.81855,-65.0783
Willisornis,-9.81855,-65.0783
Willisornis,-9.56828,-65.0739
Willisornis,-9.64052,-65.0618
Willisornis,-9.64052,-65.0618
Willisornis,-9.64052,-65.0618
Willisornis,-9.64052,-65.0618
Willisornis,-9.64052,-65.0618
Willisornis,-9.64052,-65.0618
Willisornis,-9.64052,-65.0618
Willisornis,-9.64052,-65.0618
Willisornis,-9.64052,-65.0618
Willisornis,-9.626275,-65.057894
Willisornis,-9.626389,-65.057778
Willisornis,-9.626389,-65.057778
Willisornis,-9.626389,-65.057778
Willisornis,-9.59389,-65.0569
Willisornis,-9.59389,-65.0569
Willisornis,-9.59389,-65.0569
Willisornis,-9.59389,-65.0569
Willisornis,-9.59389,-65.0569
Willisornis,-9.59389,-65.0569
Willisornis,-9.59389,-65.0569
Willisornis,-9.60783,-65.0468
Willisornis,-9.61186,-65.0463
Willisornis,-9.61186,-65.0463
Willisornis,-9.61186,-65.0463
Willisornis,-9.61186,-65.0463
Willisornis,-9.61104,-65.0449
Willisornis,-9.61104,-65.0449
Willisornis,-9.61104,-65.0449
Willisornis,-3.50456,-64.9894
Willisornis,-3.50456,-64.9894
Willisornis,-3.50456,-64.9894
Willisornis,-5.233333,-64.966667
Willisornis,-3.63832,-64.9604
Willisornis,-9.41389,-64.9422
Willisornis,-11.3833,-64.8333
Willisornis,-10.833333,-64.75
Willisornis,-10.833333,-64.75
Willisornis,-7.41419,-64.7286
Willisornis,-7.41433,-64.7282
Willisornis,-7.41433,-64.7282
Willisornis,-3.35026,-64.7167
Willisornis,-3.35026,-64.7167
Willisornis,-12.72,-64.71
Willisornis,-7.44306,-64.6826
Willisornis,-3.45919,-64.6672
Willisornis,-3.45919,-64.6672
Willisornis,-3.45919,-64.6672
Willisornis,-3.45919,-64.6672
Willisornis,-3.45919,-64.6672
Willisornis,-3.47613,-64.6455
Willisornis,-3.4397,-64.6257
Willisornis,-3.4397,-64.6257
Willisornis,-10.3153,-64.5531
Willisornis,-9.293,-64.5319
Willisornis,-9.29439,-64.5192
Willisornis,-9.29439,-64.5192
Willisornis,-9.29439,-64.5192
Willisornis,-9.266822,-64.400086
Willisornis,-9.42662,-64.3021
Willisornis,-5.6333,-64.2833
Willisornis,-11.7925,-64.2536
Willisornis,-7.217667,-64.182722
Willisornis,-8.969391,-64.069945
Willisornis,-11.5903,-63.985
Willisornis,-8.830523,-63.960493
Willisornis,-8.72595,-63.9577
Willisornis,-8.72595,-63.9577
Willisornis,-8.31349,-63.9321
Willisornis,-8.31349,-63.9321
Willisornis,-8.31349,-63.9321
Willisornis,-8.31349,-63.9321
Willisornis,-8.31349,-63.9321
Willisornis,-8.31349,-63.9321
Willisornis,-8.31349,-63.9321
Willisornis,-8.31349,-63.9321
Willisornis,-8.31349,-63.9321
Willisornis,-8.31349,-63.9321
Willisornis,-8.31349,-63.9321
Willisornis,-8.31349,-63.9321
Willisornis,-8.31349,-63.9321
Willisornis,-8.31349,-63.9321
Willisornis,-8.31349,-63.9321
Willisornis,-8.31349,-63.9321
Willisornis,-8.312315,-63.931911
Willisornis,-8.89826,-63.897
Willisornis,-8.68164,-63.8788
Willisornis,-8.68164,-63.8788
Willisornis,-8.61045,-63.8723
Willisornis,-8.61045,-63.8723
Willisornis,-8.61045,-63.8723
Willisornis,-8.61045,-63.8723
Willisornis,-8.61045,-63.8723
Willisornis,-8.61045,-63.8723
Willisornis,-8.61045,-63.8723
Willisornis,-8.61045,-63.8723
Willisornis,-8.61045,-63.8723
Willisornis,-8.61045,-63.8723
Willisornis,-8.853298,-63.86298
Willisornis,-7.831896,-63.844818
Willisornis,-8.31758,-63.8445
Willisornis,-8.31758,-63.8445
Willisornis,-8.31758,-63.8445
Willisornis,-8.78633,-63.8395
Willisornis,-8.12912,-63.7438
Willisornis,-5.7833,-63.6333
Willisornis,-5.7833,-63.6333
Willisornis,-5.7833,-63.6333
Willisornis,-5.7833,-63.6333
Willisornis,-7.48461,-63.5156
Willisornis,-10.7172,-63.4506
Willisornis,-8.34624,-63.41
Willisornis,-7.50165,-63.3931
Willisornis,-7.49945,-63.3865
Willisornis,-7.49945,-63.3865
Willisornis,-7.49945,-63.3865
Willisornis,-7.49945,-63.3865
Willisornis,-7.54002,-63.3534
Willisornis,-7.54002,-63.3534
Willisornis,-7.54002,-63.3534
Willisornis,-7.54002,-63.3534
Willisornis,-7.54002,-63.3534
Willisornis,-7.54002,-63.3534
Willisornis,-7.54002,-63.3534
Willisornis,-7.54002,-63.3534
Willisornis,-7.54002,-63.3534
Willisornis,-7.54002,-63.3534
Willisornis,-7.54002,-63.3534
Willisornis,-7.54002,-63.3534
Willisornis,-7.54002,-63.3534
Willisornis,-7.54002,-63.3534
Willisornis,-7.54002,-63.3534
Willisornis,-7.518333,-63.337778
Willisornis,-7.88644,-63.2462
Willisornis,-7.58104,-63.2388
Willisornis,-7.5993,-63.2347
Willisornis,-7.5993,-63.2347
Willisornis,-7.33735,-63.1897
Willisornis,-7.33735,-63.1897
Willisornis,-7.33735,-63.1897
Willisornis,-7.33735,-63.1897
Willisornis,-8.223889,-63.181833
Willisornis,-8.223889,-63.181833
Willisornis,-10.5344,-63.1683
Willisornis,-7.55978,-63.1096
Willisornis,-7.55978,-63.1096
Willisornis,-7.55978,-63.1096
Willisornis,-7.55978,-63.1096
Willisornis,-7.55978,-63.1096
Willisornis,-7.55978,-63.1096
Willisornis,-7.56846,-63.10415
Willisornis,-7.50767,-63.0272
Willisornis,-10.2993,-62.9511
Willisornis,-7.466667,-62.933333
Willisornis,-10.2979,-62.8667
Willisornis,-10.2979,-62.8667
Willisornis,-10.2979,-62.8667
Willisornis,-10.2979,-62.8667
Willisornis,-10.2979,-62.8667
Willisornis,-10.2979,-62.8667
Willisornis,-10.2979,-62.8667
Willisornis,-14.73,-62.8
Willisornis,-3.13,-62.78
Willisornis,-3.13,-62.78
Willisornis,-3.13,-62.78
Willisornis,-3.13,-62.78
Willisornis,-7.58956,-62.7606
Willisornis,-8.9828,-62.5856
Willisornis,-8.9828,-62.5856
Willisornis,-7.55,-62.55
Willisornis,-6.244845,-62.253566
Willisornis,-6.244845,-62.253566
Willisornis,-8.81456,-62.2164
Willisornis,-8.83879,-62.2055
Willisornis,-8.85543,-62.1786
Willisornis,-8.85543,-62.1786
Willisornis,-8.92577,-62.1157
Willisornis,-8.92577,-62.1157
Willisornis,-8.92577,-62.1157
Willisornis,-8.92577,-62.1157
Willisornis,-8.92577,-62.1157
Willisornis,-8.919,-62.11
Willisornis,-8.93883,-62.0934
Willisornis,-8.93883,-62.0934
Willisornis,-8.93883,-62.0934
Willisornis,-8.93883,-62.0934
Willisornis,-8.93883,-62.0934
Willisornis,-8.93883,-62.0934
Willisornis,-8.93883,-62.0934
Willisornis,-8.92266,-62.0926
Willisornis,-8.92136,-62.0818
Willisornis,-8.92136,-62.0818
Willisornis,-8.92136,-62.0818
Willisornis,-8.92136,-62.0818
Willisornis,-8.92136,-62.0818
Willisornis,-8.92136,-62.0818
Willisornis,-8.92136,-62.0818
