1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73
11	553.479476377853	463.983826445096	415.784905512003	400.784863479196	407.102033800417	458.382416638217	1366.05025634045	702.190348413549	122.044614143954	575.462510965463	0	99.7320751588955	165.309085054542	1044.19468925363	1684.34079802216	627.68603687391	700.180847590406	757.789006694625	1419.18691714704	1524.66968316214	1405.49691186653	1447.23441144791	871.745162371802	644.219654846023	636.158574390205	636.158574390205	89.6901530160997	805.386271130523	1804.61742180177	641.54864080326	800.019747020556	782.438400073424	782.438400073424	782.438400073424	851.989956920243	867.790063124638	795.707954836664	795.707954836664	795.707954836664	795.707954836664	795.707954836664	795.707954836664	795.707954836664	840.615969147709	840.615969147709	840.615969147709	840.615969147709	844.409773574464	798.496425965528	798.496425965528	798.496425965528	835.536271658523	835.536271658523	835.536271658523	328.715846137752	243.791389342963	509.827075223629	170.639482457897	667.474694304054	271.588925799444	1223.6540881529	1249.07421572858	1249.07421572858	1099.90741273639	2103.2527495134	947.276595038622	2011.86787698119	1037.57275666968	1551.23733323854	864.210133206883	1751.25544044007	1751.25544044007	305.603530789764
12	455.754217755281	531.954766137682	486.298704699433	483.30613594369	478.349759117274	552.22497497599	1435.12037174925	740.740887818076	38.6127348851156	605.247757205079	99.7320751588955	0	68.1072882436781	1133.01966052372	1766.60549451631	657.200650262839	731.362393313904	789.083158705198	1500.99909487013	1609.13803901083	1488.83272647729	1530.61864501114	959.16651609385	704.4839243808	706.672373577634	706.672373577634	66.3834972470951	853.412575073918	1836.69070130232	712.062439990689	890.506145045327	875.756979923776	875.756979923776	875.756979923776	940.120176149117	932.63612229218	885.429599530074	885.429599530074	885.429599530074	885.429599530074	885.429599530074	885.429599530074	885.429599530074	929.098678350028	929.098678350028	929.098678350028	929.098678350028	932.526123610391	889.55586622193	889.55586622193	889.55586622193	930.302759826854	930.302759826854	930.302759826854	331.272846379442	288.205711903265	416.538475589008	266.741938215839	697.435406063	337.090693238324	1293.84651932131	1326.24517972518	1326.24517972518	1170.82403192165	2135.32602901395	1016.34671044742	2082.38167616862	1129.91799099559	1593.00040068884	786.962965581848	1838.40977160905	1838.40977160905	378.980265751934
13	389.810591123954	594.439537817511	550.176264438666	550.880425139059	542.325450219916	619.523203541585	1498.04141797714	801.593750420705	47.1000891243391	650.294691861827	165.309085054542	68.1072882436781	0	1200.45972802678	1832.03033144469	701.374556999786	776.608740541626	837.74260758758	1566.42393179851	1675.11246590394	1554.80135838614	1596.59149866704	1026.26412484404	766.271244186525	770.549933316866	770.549933316866	103.136216819206	914.473177900205	1881.94475528202	775.894949569589	958.097483304851	943.532853397205	943.532853397205	943.532853397205	1007.56024365217	994.423442097907	952.869667033129	952.869667033129	952.869667033129	952.869667033129	952.869667033129	952.869667033129	952.869667033129	996.538745853084	996.538745853084	996.538745853084	996.538745853084	999.966191113447	957.150302182186	957.150302182186	957.150302182186	997.600988392448	997.600988392448	997.600988392448	375.318273218786	350.938455170702	348.568918600978	332.318948111486	742.482340719748	366.047644276419	1356.7675655492	1391.19846879438	1391.19846879438	1234.70159166088	2180.58008299365	1079.26775667531	2146.25923590786	1197.61025778702	1652.20731505949	722.973965216229	1905.05654396629	1905.05654396629	407.950005944835
14	1573.84355881669	694.08999073419	667.304298320886	650.775131861851	660.458442075167	588.216124880411	509.43660928208	701.065373473053	1165.20170049315	838.604303910555	1044.19468925363	1133.01966052372	1200.45972802678	0	686.832452085593	912.579383828154	774.870563141727	740.029022656662	423.994098792196	518.955941844649	407.487128742503	448.599869973861	178.46427531316	648.223013195009	472.283677293294	472.283677293294	1129.93229622832	662.837628971706	1276.59452389181	474.900201893963	245.013436977887	267.304225401013	267.304225401013	267.304225401013	193.102298765747	616.385197896542	248.549111519014	248.549111519014	248.549111519014	248.549111519014	248.549111519014	248.549111519014	248.549111519014	204.339696201847	204.339696201847	204.339696201847	204.339696201847	201.007095740058	248.219148915367	248.219148915367	248.219148915367	238.33066201321	238.33066201321	238.33066201321	981.597454058703	884.528628624175	1548.95386847439	875.334920390033	838.761854017055	1116.95721421526	347.617271239331	282.781370040235	282.781370040235	235.018944187377	1528.40689645693	373.338309540676	1036.39521656734	63.7382803513139	966.291346450771	1882.25115446359	715.582260803506	715.582260803506	1105.31486161731
15	2186.7967052722	1271.57457988823	1286.4373613612	1287.99647910589	1289.86697742111	1246.08182387704	459.534370767023	1159.9515223941	1800.75521108459	1339.03757968922	1684.34079802216	1766.60549451631	1832.03033144469	686.832452085593	0	1390.170131581	1231.7404253149	1179.40902726307	265.810968684322	167.896035766893	280.178330984808	238.964784618003	827.757124367169	1138.80581202252	1066.55275816755	1066.55275816755	1773.63283379267	1084.49930828489	1116.77249961896	1063.45344993521	908.270184141834	950.95840963979	950.95840963979	950.95840963979	852.440037124913	1000.88008024499	906.739612862657	906.739612862657	906.739612862657	906.739612862657	906.739612862657	906.739612862657	906.739612862657	863.163164905087	863.163164905087	863.163164905087	863.163164905087	858.495581023402	918.556196551633	918.556196551633	918.556196551633	924.046441048333	924.046441048333	924.046441048333	1559.19832588241	1498.62273856259	2177.3319952091	1526.38621231131	1305.86704467952	1785.28517336222	495.003526941844	440.864103199441	440.864103199441	600.23897854231	1241.52053007533	785.445367608772	350.238851577361	719.290417336536	888.414485532134	2542.19556606357	253.188276591861	253.188276591861	1780.88984137778
16	951.680926523986	284.002811002789	392.47135551974	463.12179567734	419.201048653597	567.745331333369	998.928513071383	232.306444924861	695.711843960138	86.3925612041906	627.68603687391	657.200650262839	701.374556999786	912.579383828154	1390.170131581	0	165.963971474214	230.67972313342	1142.98605644087	1252.03235411315	1137.04566422284	1174.52113244332	750.448398800856	267.609422406977	454.447838767123	454.447838767123	703.433979385087	326.539645787343	1243.0490244664	447.220042123642	714.596046837261	745.302070292454	745.302070292454	745.302070292454	745.337505778058	416.12419564369	702.777837003244	702.777837003244	702.777837003244	702.777837003244	702.777837003244	702.777837003244	702.777837003244	736.805370789951	736.805370789951	736.805370789951	736.805370789951	737.997811698641	725.988093238901	725.988093238901	725.988093238901	813.065482807566	813.065482807566	813.065482807566	326.337687713283	396.766616907581	982.867537930725	575.803269042697	89.547297032096	869.809765838715	895.838686227326	975.012372103838	975.012372103838	815.716690808967	1541.68435217803	610.574406529882	1696.24330889174	949.010027029993	1024.90766526707	1369.32498586515	1517.50934143342	1517.50934143342	891.091198366725
17	1082.74507100998	255.655058579879	370.177830699783	440.120869700853	396.766325544254	525.908563604515	833.981883492097	75.7420357666614	769.873587011202	146.764698017778	700.180847590406	731.362393313904	776.608740541626	774.870563141727	1231.7404253149	165.963971474214	0	68.7047350695489	986.947421508288	1095.99371918057	981.007029290257	1018.48249751074	614.41943449541	138.412474910878	356.127365710432	356.127365710432	776.913660061546	162.137249157203	1107.68034834327	345.421777371992	598.311974339703	646.088273431842	646.088273431842	646.088273431842	612.214922716061	251.907625154407	585.337294372022	585.337294372022	585.337294372022	585.337294372022	585.337294372022	585.337294372022	585.337294372022	605.880589256246	605.880589256246	605.880589256246	605.880589256246	605.356178925824	613.716102593414	613.716102593414	613.716102593414	710.072679972971	710.072679972971	710.072679972971	431.472056018104	456.630591656374	1111.11411806632	599.347801147513	76.7929948968302	901.724516651998	737.314795088836	818.973737171257	818.973737171257	660.423533329429	1406.3156760549	454.535771597301	1537.72475480936	812.441876942868	884.418641825557	1493.68259939229	1361.47070650084	1361.47070650084	912.754893096477
18	1147.51201786991	299.512938613851	409.197568889316	476.494026732087	435.390037967135	552.829119733249	772.459182489592	65.1548992633486	827.594352402497	214.780560023477	757.789006694625	789.083158705198	837.74260758758	740.029022656662	1179.40902726307	230.67972313342	68.7047350695489	0	934.708442747721	1043.75474042	928.846327000016	966.243518750177	594.01900494255	143.067810176968	349.030592555842	349.030592555842	834.55489819926	98.3751430769301	1049.01655516392	337.557515514324	588.439069660005	637.004239939538	637.004239939538	637.004239939538	598.519397375936	187.35258412501	575.394148638229	575.394148638229	575.394148638229	575.394148638229	575.394148638229	575.394148638229	575.394148638229	593.55049269185	593.55049269185	593.55049269185	593.55049269185	592.95174197647	603.843197913717	603.843197913717	603.843197913717	700.658591557564	700.658591557564	700.658591557564	496.239002878032	514.266556426955	1175.88106492625	654.703684738736	141.839853018079	957.285313280741	684.983397037	770.125206840774	770.125206840774	614.275614283935	1347.65188287554	408.204741768144	1481.54589309334	778.50049834833	815.779148279433	1558.44954625221	1309.49517369369	1309.49517369369	966.739768275901
19	1923.36274022638	1008.1406148424	1021.62058199483	1022.41226567228	1024.26057777494	982.902255535759	296.695400403262	914.063595799989	1535.14881143842	1088.42989065065	1419.18691714704	1500.99909487013	1566.42393179851	423.994098792196	265.810968684322	1142.98605644087	986.947421508288	934.708442747721	0	109.057124143412	18.4308392319235	31.5399828216253	564.577556025888	888.194631077863	801.745039275928	801.745039275928	1508.47895291756	839.798723769543	1079.47471263022	798.717928917952	645.090615800554	688.027518609365	688.027518609365	688.027518609365	589.260468783633	757.279515148276	643.560044521377	643.560044521377	643.560044521377	643.560044521377	643.560044521377	643.560044521377	643.560044521377	599.983596563806	599.983596563806	599.983596563806	599.983596563806	595.316012682121	655.376628210352	655.376628210352	655.376628210352	661.115550017908	661.115550017908	661.115550017908	1298.47992045348	1234.87237413706	1912.51521584272	1261.93988621434	1060.19736633553	1522.10560502094	255.669315413484	175.257703553267	175.257703553267	334.917742635791	1252.6131624984	532.528953019834	614.663391461954	459.801173140275	811.093072675162	2279.01599772229	386.76516648175	386.76516648175	1517.7102730365
20	2032.41986436979	1117.19773898582	1130.67770613824	1129.6758183603	1132.94911188036	1078.24000907488	374.885208198102	1023.10989347227	1643.28775557912	1197.47694881282	1524.66968316214	1609.13803901083	1675.11246590394	518.955941844649	167.896035766893	1252.03235411315	1095.99371918057	1043.75474042	109.057124143412	0	120.69289208105	78.8138278589783	659.91530956501	997.240928750141	910.80216341934	910.80216341934	1613.52450061558	948.845021441821	1115.82841642615	907.775053061364	740.428369339676	783.081899398847	783.081899398847	783.081899398847	684.598222322755	866.325812820553	738.897798060499	738.897798060499	738.897798060499	738.897798060499	738.897798060499	738.897798060499	738.897798060499	695.321350102928	695.321350102928	695.321350102928	695.321350102928	690.653766221243	750.714381749474	750.714381749474	750.714381749474	756.16993080739	756.16993080739	756.16993080739	1407.5370445969	1343.92949828048	2021.45078038857	1361.38767909749	1169.24366400781	1617.44335856006	362.433924156017	284.298350052601	284.298350052601	443.974866779203	1266.77345051241	641.575250692112	517.723159761873	551.413907095592	865.10404748197	2374.35375126141	290.657503307307	290.657503307307	1613.04802657562
21	1913.11644621982	997.894320835847	1010.45394391435	1009.40153898013	1012.63800436256	966.395285486066	305.110960297772	908.123203581958	1522.98244304557	1082.23201513063	1405.49691186653	1488.83272647729	1554.80135838614	407.487128742503	280.178330984808	1137.04566422284	981.007029290257	928.846327000016	18.4308392319235	120.69289208105	0	41.8870172638341	548.070585976196	882.208583775652	790.578401195451	790.578401195451	1494.49842002232	833.936608021838	1092.58347213445	787.626621535892	628.583645750861	671.520548559672	671.520548559672	671.520548559672	572.75349873394	751.457916896891	627.053074471684	627.053074471684	627.053074471684	627.053074471684	627.053074471684	627.053074471684	627.053074471684	583.476626514113	583.476626514113	583.476626514113	583.476626514113	578.809042632428	638.869658160659	638.869658160659	638.869658160659	644.608579968216	644.608579968216	644.608579968216	1288.23362644693	1223.781066755	1901.13967287077	1246.34127345854	1054.2569741175	1505.59863497125	256.240794302594	163.712566175241	163.712566175241	324.437331387446	1267.11738587079	526.588560801803	630.329050934916	442.510341900419	821.375946444047	2262.5090276726	386.912572248343	386.912572248343	1501.20330298681
22	1954.23790642548	1039.01578104151	1052.31250528987	1051.18745751398	1054.42814464347	1007.50802671742	317.213297924573	945.598671802446	1564.76836157942	1119.96496665311	1447.23441144791	1530.61864501114	1596.59149866704	448.599869973861	238.964784618003	1174.52113244332	1018.48249751074	966.243518750177	31.5399828216253	78.8138278589783	41.8870172638341	0	589.183327207554	919.72970708032	832.436962570973	832.436962570973	1536.2359196037	871.333799771999	1094.83350815026	829.445948129331	669.696386982219	712.633289791031	712.633289791031	712.633289791031	613.866239965298	788.814591150732	668.165815703042	668.165815703042	668.165815703042	668.165815703042	668.165815703042	668.165815703042	668.165815703042	624.589367745472	624.589367745472	624.589367745472	624.589367745472	619.921783863787	679.982399392017	679.982399392017	679.982399392017	685.721321199574	685.721321199574	685.721321199574	1329.35508665258	1265.60039334844	1942.92981315167	1288.07877303992	1091.73244233799	1546.7113762026	285.63351546459	205.571127550763	205.571127550763	365.645761847171	1259.35699497555	564.06402902229	589.066807525739	481.194306181604	829.499424511031	2303.62176890395	357.355289807466	357.355289807466	1542.31604421817
23	1398.48404179555	517.196361402686	489.603192696575	476.921987431977	485.241434417421	418.431875837421	586.008653892899	541.570128550299	991.34855606328	676.473318883258	871.745162371802	959.16651609385	1026.26412484404	178.46427531316	827.757124367169	750.448398800856	614.41943449541	594.01900494255	564.577556025888	659.91530956501	548.070585976196	589.183327207554	0	487.381269106325	298.264811757656	298.264811757656	958.902098814551	536.071423599092	1291.93999383977	304.214855248136	80.7072071911311	133.593173725258	133.593173725258	133.593173725258	25.8019566621567	504.442694168898	79.176635911954	79.176635911954	79.176635911954	79.176635911954	79.176635911954	79.176635911954	79.176635911954	35.6440105605283	35.6440105605283	35.6440105605283	35.6440105605283	30.9764266788432	91.1579483719024	91.1579483719024	91.1579483719024	149.434988090935	149.434988090935	149.434988090935	804.16772947321	706.883632864507	1374.7062648725	705.358757250537	677.92010992837	957.635225322601	420.543345657022	403.755847972492	403.755847972492	283.408806640468	1560.03863744785	292.831785348056	1177.62997242612	199.414925215282	983.694071428927	1714.54561802395	880.04237859429	880.04237859429	953.239893338162
24	1078.36804589267	182.063851675175	278.045019461873	340.750608246602	301.005843355982	410.752867528239	759.984215994427	78.2487966975899	742.15384385464	201.201828629705	644.219654846023	704.4839243808	766.271244186525	648.223013195009	1138.80581202252	267.609422406977	138.412474910878	143.067810176968	888.194631077863	997.240928750141	882.208583775652	919.72970708032	487.381269106325	0	218.175831603172	218.175831603172	727.467104826543	162.878907833633	1163.22874623181	207.082387814087	460.138298890413	507.914597982551	507.914597982551	507.914597982551	483.757979037551	228.711024690999	447.250042613225	447.250042613225	447.250042613225	447.250042613225	447.250042613225	447.250042613225	447.250042613225	475.406735160553	475.406735160553	475.406735160553	475.406735160553	476.433730272283	475.542427144124	475.542427144124	475.542427144124	571.89900452368	571.89900452368	571.89900452368	428.766236057006	416.914825508254	1105.27361698286	539.617269004577	190.852870858295	842.198897546582	645.346244414397	720.024568780781	720.024568780781	559.793957218046	1461.86407394344	356.46967639987	1445.75086707881	685.794326996151	908.50164037224	1487.84209830882	1262.67226098623	1262.67226098623	850.893305145918
25	1125.66133402273	223.893163969237	220.497187756263	243.202264961376	231.779566833946	260.840087482518	735.133719904823	289.905893815979	744.038941373692	380.472758849524	636.158574390205	706.672373577634	770.549933316866	472.283677293294	1066.55275816755	454.447838767123	356.127365710432	349.030592555842	801.745039275928	910.80216341934	790.578401195451	832.436962570973	298.264811757656	218.175831603172	0	0	725.437587980343	325.805759225573	1273.45808013916	12.882316913163	260.148208070139	291.055698739683	291.055698739683	291.055698739683	291.550588045304	341.993498117816	248.329998236123	248.329998236123	248.329998236123	248.329998236123	248.329998236123	248.329998236123	248.329998236123	282.357532022829	282.357532022829	282.357532022829	282.357532022829	283.787141757675	271.540254471779	271.540254471779	271.540254471779	358.617644040444	358.617644040444	358.617644040444	511.40062729375	434.060925091684	1111.22115231135	484.971460002689	397.721194204055	768.952349002662	589.393309669825	626.86583502021	626.86583502021	467.094808002993	1571.36229975358	319.43034294663	1375.79137835887	495.638796171556	1005.81343499687	1493.10731319595	1149.29856993824	1149.29856993824	773.990585286003
26	1125.66133402273	223.893163969237	220.497187756263	243.202264961376	231.779566833946	260.840087482518	735.133719904823	289.905893815979	744.038941373692	380.472758849524	636.158574390205	706.672373577634	770.549933316866	472.283677293294	1066.55275816755	454.447838767123	356.127365710432	349.030592555842	801.745039275928	910.80216341934	790.578401195451	832.436962570973	298.264811757656	218.175831603172	0	0	725.437587980343	325.805759225573	1273.45808013916	12.882316913163	260.148208070139	291.055698739683	291.055698739683	291.055698739683	291.550588045304	341.993498117816	248.329998236123	248.329998236123	248.329998236123	248.329998236123	248.329998236123	248.329998236123	248.329998236123	282.357532022829	282.357532022829	282.357532022829	282.357532022829	283.787141757675	271.540254471779	271.540254471779	271.540254471779	358.617644040444	358.617644040444	358.617644040444	511.40062729375	434.060925091684	1111.22115231135	484.971460002689	397.721194204055	768.952349002662	589.393309669825	626.86583502021	626.86583502021	467.094808002993	1571.36229975358	319.43034294663	1375.79137835887	495.638796171556	1005.81343499687	1493.10731319595	1149.29856993824	1149.29856993824	773.990585286003
