1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60
11	630.303441765422	472.97324958198	959.943174522591	572.775108746989	242.315354339232	242.315354339232	242.315354339232	248.457180024613	242.315354339232	0	0	49.4747586528185	0	0	0	404.504765037262	261.629590803855	262.901184200084	257.149502570792	505.66099782071	486.872416973216	434.339551147621	438.902091328666	407.405068631202	641.156305062442	400.863834030881	347.358842174449	486.732599464899	861.5225217228	778.425182080529	1138.93086195249	1138.93086195249	836.515540862561	295.832939696142	295.832939696142	836.598480733595	852.706107253786	836.478607231698	45.5460107084327	45.5460107084327	45.5460107084327	45.5460107084327	45.5460107084327	32.0966128811445	32.0966128811445	32.0966128811445	32.0966128811445	134.701953473837	134.701953473837	134.701953473837	134.701953473837	134.701953473837	134.701953473837	711.381267584177	684.500221162313	984.674126878308	1418.77659641323	1247.98617111256	1083.04320106001	609.848969389668
12	581.180437943686	423.850245760245	910.476607964126	523.684968340806	281.136857393357	281.136857393357	281.136857393357	286.763198544057	281.136857393357	49.4747586528185	49.4747586528185	0	49.4747586528185	49.4747586528185	49.4747586528185	360.635010093443	215.565217190266	217.179906687756	210.863530258374	555.000924330876	534.084263676842	473.229653429212	477.792193610257	454.323717734596	680.046407344033	448.669279095648	396.833600827268	530.18775849726	909.441388759505	826.344049117234	1186.74862512896	1186.74862512896	885.990299515379	334.654442750266	334.654442750266	884.49137981141	900.624974290491	884.397474268403	4.71154205064461	4.71154205064461	4.71154205064461	4.71154205064461	4.71154205064461	62.3028526432487	62.3028526432487	62.3028526432487	62.3028526432487	136.866739858477	136.866739858477	136.866739858477	136.866739858477	136.866739858477	136.866739858477	752.583438830169	733.568551304533	1031.5927759817	1468.25135506604	1287.90063818081	1129.9618501634	659.323728042486
13	630.303441765422	472.97324958198	959.943174522591	572.775108746989	242.315354339232	242.315354339232	242.315354339232	248.457180024613	242.315354339232	0	0	49.4747586528185	0	0	0	404.504765037262	261.629590803855	262.901184200084	257.149502570792	505.66099782071	486.872416973216	434.339551147621	438.902091328666	407.405068631202	641.156305062442	400.863834030881	347.358842174449	486.732599464899	861.5225217228	778.425182080529	1138.93086195249	1138.93086195249	836.515540862561	295.832939696142	295.832939696142	836.598480733595	852.706107253786	836.478607231698	45.5460107084327	45.5460107084327	45.5460107084327	45.5460107084327	45.5460107084327	32.0966128811445	32.0966128811445	32.0966128811445	32.0966128811445	134.701953473837	134.701953473837	134.701953473837	134.701953473837	134.701953473837	134.701953473837	711.381267584177	684.500221162313	984.674126878308	1418.77659641323	1247.98617111256	1083.04320106001	609.848969389668
14	630.303441765422	472.97324958198	959.943174522591	572.775108746989	242.315354339232	242.315354339232	242.315354339232	248.457180024613	242.315354339232	0	0	49.4747586528185	0	0	0	404.504765037262	261.629590803855	262.901184200084	257.149502570792	505.66099782071	486.872416973216	434.339551147621	438.902091328666	407.405068631202	641.156305062442	400.863834030881	347.358842174449	486.732599464899	861.5225217228	778.425182080529	1138.93086195249	1138.93086195249	836.515540862561	295.832939696142	295.832939696142	836.598480733595	852.706107253786	836.478607231698	45.5460107084327	45.5460107084327	45.5460107084327	45.5460107084327	45.5460107084327	32.0966128811445	32.0966128811445	32.0966128811445	32.0966128811445	134.701953473837	134.701953473837	134.701953473837	134.701953473837	134.701953473837	134.701953473837	711.381267584177	684.500221162313	984.674126878308	1418.77659641323	1247.98617111256	1083.04320106001	609.848969389668
15	630.303441765422	472.97324958198	959.943174522591	572.775108746989	242.315354339232	242.315354339232	242.315354339232	248.457180024613	242.315354339232	0	0	49.4747586528185	0	0	0	404.504765037262	261.629590803855	262.901184200084	257.149502570792	505.66099782071	486.872416973216	434.339551147621	438.902091328666	407.405068631202	641.156305062442	400.863834030881	347.358842174449	486.732599464899	861.5225217228	778.425182080529	1138.93086195249	1138.93086195249	836.515540862561	295.832939696142	295.832939696142	836.598480733595	852.706107253786	836.478607231698	45.5460107084327	45.5460107084327	45.5460107084327	45.5460107084327	45.5460107084327	32.0966128811445	32.0966128811445	32.0966128811445	32.0966128811445	134.701953473837	134.701953473837	134.701953473837	134.701953473837	134.701953473837	134.701953473837	711.381267584177	684.500221162313	984.674126878308	1418.77659641323	1247.98617111256	1083.04320106001	609.848969389668
16	303.550053700741	138.035243030461	684.642344392296	184.630905514489	501.444004785769	501.444004785769	501.444004785769	484.468140575893	501.444004785769	404.504765037262	404.504765037262	360.635010093443	404.504765037262	404.504765037262	404.504765037262	0	330.892622404688	331.947742308118	323.935401824807	900.791835344566	888.293522488772	679.635444322082	683.237088326792	692.485749160424	879.865548550434	702.108463113768	715.11913526036	754.621944459905	1159.06822289686	1078.7543774304	1419.11453114677	1419.11453114677	1144.4247142502	545.531562481581	545.531562481581	1130.64209288339	1150.49094250966	1133.19736126298	365.346552144088	365.346552144088	365.346552144088	365.346552144088	365.346552144088	422.937862736692	422.937862736692	422.937862736692	422.937862736692	469.009533278208	469.009533278208	469.009533278208	469.009533278208	469.009533278208	469.009533278208	963.333923691851	996.286192109557	1262.29945589484	1756.40115214505	1648.53564827426	1360.66853007654	932.931912376956
17	449.543932854787	325.991725410464	744.183672473391	454.293912657442	496.594349206928	496.594349206928	496.594349206928	500.437005663154	496.594349206928	261.629590803855	261.629590803855	215.565217190266	261.629590803855	261.629590803855	261.629590803855	330.892622404688	0	1.61468949749006	7.16637267188901	720.399071958397	694.920598816598	688.794870619478	693.357410800524	668.817090171329	895.6116245343	662.403662781801	600.711949847778	745.752975687527	1123.06235047372	1039.58999531471	1400.47069070341	1400.47069070341	1089.49513033294	550.118272696285	550.118272696285	1098.13830948452	1114.24593600471	1098.01843598262	218.526932148897	218.526932148897	218.526932148897	218.526932148897	218.526932148897	254.15948060749	254.15948060749	254.15948060749	254.15948060749	218.91133747506	218.91133747506	218.91133747506	218.91133747506	218.91133747506	218.91133747506	968.148656020436	940.151368944934	1246.08614841844	1671.33113517042	1383.12567735448	1344.45522260014	863.29416349555
18	449.250686391742	326.28419920319	743.666567961923	454.586386450169	498.209038704419	498.209038704419	498.209038704419	502.051695160644	498.209038704419	262.901184200084	262.901184200084	217.179906687756	262.901184200084	262.901184200084	262.901184200084	331.947742308118	1.61468949749006	0	8.76955421563905	721.231877327318	695.291727378591	690.409560116968	694.972100298014	670.088683567558	897.22631403179	663.67525617803	601.92654361905	747.367665185017	1124.33394386995	1040.80458908599	1401.74228409964	1401.74228409964	1090.70972410421	551.732962193775	551.732962193775	1099.40990288074	1115.51752940094	1099.29002937885	220.141621646387	220.141621646387	220.141621646387	220.141621646387	220.141621646387	255.374074378762	255.374074378762	255.374074378762	255.374074378762	219.74414284398	219.74414284398	219.74414284398	219.74414284398	219.74414284398	219.74414284398	969.763345517926	941.365962716206	1247.35774181467	1672.37105921662	1382.98087756531	1345.72681599637	864.508757266822
19	446.528306786902	321.848180942848	742.329201451517	449.849718751128	491.12301951634	491.12301951634	491.12301951634	494.907862223068	491.12301951634	257.149502570792	257.149502570792	210.863530258374	257.149502570792	257.149502570792	257.149502570792	323.935401824807	7.16637267188901	8.76955421563905	0	720.376620527111	695.10396551861	683.848785785834	688.41132596688	664.296368939855	890.665539700655	657.882941550326	597.561092879581	741.044922225843	1118.54162924225	1035.44428959997	1395.94996947193	1395.94996947193	1086.34427336474	544.646943005697	544.646943005697	1093.61758825304	1109.72521477323	1093.49771475114	213.825245217005	213.825245217005	213.825245217005	213.825245217005	213.825245217005	250.662770321267	250.662770321267	250.662770321267	250.662770321267	218.888886043774	218.888886043774	218.888886043774	218.888886043774	218.888886043774	218.888886043774	963.440602558753	937.000511976738	1241.56542718696	1668.58284784309	1387.16326206567	1339.93450136866	860.143306527354
20	1135.82960744348	978.499415260038	1457.45389091596	1078.30127442505	438.917573741447	438.917573741447	438.917573741447	461.749424257023	438.917573741447	505.66099782071	505.66099782071	555.000924330876	505.66099782071	505.66099782071	505.66099782071	900.791835344566	720.399071958397	721.231877327318	720.376620527111	0	37.8535593350104	431.556486429609	435.440677078868	327.145981837364	559.40939169183	301.321859606257	213.244072568985	383.751126812452	511.701453258008	429.341177130374	795.241876935696	795.241876935696	474.469747338205	433.324325451012	433.324325451012	498.496008306894	502.739559463506	490.948608078028	550.988432419938	550.988432419938	550.988432419938	550.988432419938	550.988432419938	496.588144012938	496.588144012938	496.588144012938	496.588144012938	501.776040793171	501.776040793171	501.776040793171	501.776040793171	501.776040793171	501.776040793171	558.158963929719	329.146881333305	709.930445932916	1011.95609622711	846.068993107577	807.460023555048	261.496238527615
21	1115.10020133871	957.770009155269	1433.01787441974	1057.57186832028	440.166793252645	440.166793252645	440.166793252645	462.998643768221	440.166793252645	486.872416973216	486.872416973216	534.084263676842	486.872416973216	486.872416973216	486.872416973216	888.293522488772	694.920598816598	695.291727378591	695.10396551861	37.8535593350104	0	457.092754403024	460.976945052283	352.682249810779	588.873382553249	326.830658937161	217.683517021974	411.416055245071	548.643099363493	466.28282323586	832.183523041181	832.183523041181	511.411393443691	437.446581358886	437.446581358886	535.437654412379	539.681205568991	527.890254183513	529.47159509153	529.47159509153	529.47159509153	529.47159509153	529.47159509153	472.456159273117	472.456159273117	472.456159273117	472.456159273117	476.503385784669	476.503385784669	476.503385784669	476.503385784669	476.503385784669	476.503385784669	588.36346284922	366.08852743879	746.872092038401	1048.01104324087	833.699743633052	844.401669660533	298.437884633101
22	977.318579165019	805.410307039297	1343.50750818166	857.731672620003	194.907902321024	194.907902321024	194.907902321024	202.908711712829	194.907902321024	434.339551147621	434.339551147621	473.229653429212	434.339551147621	434.339551147621	434.339551147621	679.635444322082	688.794870619478	690.409560116968	683.848785785834	431.556486429609	457.092754403024	0	5.11123335532126	104.4906256988	207.182016042283	130.513347687229	248.764623246638	94.5901150859886	511.573825756988	432.86766077829	760.367420708768	760.367420708768	499.326538509925	142.010781440657	142.010781440657	482.839875060592	503.47184222275	485.705141575002	471.477318371138	471.477318371138	471.477318371138	471.477318371138	471.477318371138	460.612147635672	460.612147635672	460.612147635672	460.612147635672	550.415022667598	550.415022667598	550.415022667598	550.415022667598	550.415022667598	550.415022667598	284.220615290278	369.280194134161	592.348407460441	1132.43761767848	1213.70920582048	688.744730882907	322.192635754055
23	980.920223169729	809.463305972134	1347.74938982167	861.333316624713	199.470442502069	199.470442502069	199.470442502069	207.150593352838	199.470442502069	438.902091328666	438.902091328666	477.792193610257	438.902091328666	438.902091328666	438.902091328666	683.237088326792	693.357410800524	694.972100298014	688.41132596688	435.440677078868	460.976945052283	5.11123335532126	0	108.370231975829	202.331589740672	134.397538336488	253.495198952557	94.3535682746467	510.709257050968	432.16249270539	758.548433178635	758.548433178635	498.621370437025	146.285423663514	146.285423663514	481.975306354572	502.60727351673	484.840572868982	476.039858552184	476.039858552184	476.039858552184	476.039858552184	476.039858552184	465.278291353354	465.278291353354	465.278291353354	465.278291353354	555.519190440658	555.519190440658	555.519190440658	555.519190440658	555.519190440658	555.519190440658	280.448474704926	370.370936770373	590.126728378965	1132.49387915271	1215.26010647964	686.391979426374	323.411752084489
24	986.519280760947	813.946715125435	1345.99999809352	874.971885108705	193.350895861047	193.350895861047	193.350895861047	209.169042270405	193.350895861047	407.405068631202	407.405068631202	454.323717734596	407.405068631202	407.405068631202	407.405068631202	692.485749160424	668.817090171329	670.088683567558	664.296368939855	327.145981837364	352.682249810779	104.4906256988	108.370231975829	0	265.098322786425	26.1190925201947	149.836741496636	87.2206160937161	467.228914715074	386.915069248607	734.251775415963	734.251775415963	452.585406068413	152.7702142428	152.7702142428	438.8027847016	458.651634327872	441.358053081196	451.434638845529	451.434638845529	451.434638845529	451.434638845529	451.434638845529	422.486075652769	422.486075652769	422.486075652769	422.486075652769	499.489398831723	499.489398831723	499.489398831723	499.489398831723	499.489398831723	499.489398831723	312.127408023209	303.800442949133	577.436700164031	1063.91540298463	1127.00141696058	675.805774345733	244.037784646588
25	1177.59974479486	1006.58080596046	1548.93662553488	1055.68564250485	401.610673193589	401.610673193589	401.610673193589	408.714595487977	401.610673193589	641.156305062442	641.156305062442	680.046407344033	641.156305062442	641.156305062442	641.156305062442	879.865548550434	895.6116245343	897.22631403179	890.665539700655	559.40939169183	588.873382553249	207.182016042283	202.331589740672	265.098322786425	0	286.018365070338	408.072384401554	182.949524140904	427.607009370449	372.505099446076	622.462485903522	622.462485903522	439.839018731791	348.136487049182	348.136487049182	394.098652976082	421.948893975786	404.225912946741	678.29407228596	678.29407228596	678.29407228596	678.29407228596	678.29407228596	664.319715269663	664.319715269663	664.319715269663	664.319715269663	753.577372948675	753.577372948675	753.577372948675	753.577372948675	753.577372948675	753.577372948675	108.871835116918	357.849825617404	445.210057756246	1083.77888815605	1247.17222975752	529.055600443494	352.686448633128
26	993.812403429223	821.108153101828	1344.83972174278	884.594599062048	201.516266342504	201.516266342504	201.516266342504	218.903901649474	201.516266342504	400.863834030881	400.863834030881	448.669279095648	400.863834030881	400.863834030881	400.863834030881	702.108463113768	662.403662781801	663.67525617803	657.882941550326	301.321859606257	326.830658937161	130.513347687229	134.397538336488	26.1190925201947	286.018365070338	0	123.795035027559	107.063989493577	464.598274340746	382.8759139811	738.429389644824	738.429389644824	448.501753943152	163.741156068718	163.741156068718	436.172144327272	455.880639164925	438.727412706868	445.244406436118	445.244406436118	445.244406436118	445.244406436118	445.244406436118	414.231420695477	414.231420695477	414.231420695477	414.231420695477	483.743558283608	483.743558283608	483.743558283608	483.743558283608	483.743558283608	483.743558283608	331.896292881054	297.790728372056	584.899351826508	1056.4591047271	1110.04967370089	683.26842600821	231.040769377169
27	977.542594243967	813.517952003276	1307.30201669704	898.798038300111	231.070665040196	231.070665040196	231.070665040196	253.165078820973	231.070665040196	347.358842174449	347.358842174449	396.833600827268	347.358842174449	347.358842174449	347.358842174449	715.11913526036	600.711949847778	601.92654361905	597.561092879581	213.244072568985	217.683517021974	248.764623246638	253.495198952557	149.836741496636	408.072384401554	123.795035027559	0	225.721900749878	524.838534248949	441.475357020351	808.378957926637	808.378957926637	490.357449842919	220.60625451711	220.60625451711	510.086997411801	515.876640454447	504.078356866706	392.869983906819	392.869983906819	392.869983906819	392.869983906819	392.869983906819	349.081425205155	349.081425205155	349.081425205155	349.081425205155	400.122158334339	400.122158334339	400.122158334339	400.122158334339	400.122158334339	400.122158334339	448.380320175259	340.381454256769	677.057875003376	1077.61040108191	1050.67057168884	777.034283066375	263.190617605556
28	1049.42149631829	876.848930682774	1414.38549026894	935.268010887335	259.124946185642	259.124946185642	259.124946185642	270.696788668964	259.124946185642	486.732599464899	486.732599464899	530.18775849726	486.732599464899	486.732599464899	486.732599464899	754.621944459905	745.752975687527	747.367665185017	741.044922225843	383.751126812452	411.416055245071	94.5901150859886	94.3535682746467	87.2206160937161	182.949524140904	107.063989493577	225.721900749878	0	416.983710670999	338.277545692301	667.414844399471	667.414844399471	404.736423423936	209.136400965275	209.136400965275	388.249759974604	408.881727136761	391.115026489013	528.302729426914	528.302729426914	528.302729426914	528.302729426914	528.302729426914	502.732721486974	502.732721486974	502.732721486974	502.732721486974	585.527765371231	585.527765371231	585.527765371231	585.527765371231	585.527765371231	585.527765371231	225.526777593063	276.389169680085	509.476254725399	1038.14031087806	1131.57839888864	607.817013590345	230.743291798612
29	1453.10175449738	1280.52918886187	1808.9979197562	1341.55435884514	660.460354456822	660.460354456822	660.460354456822	675.600475369305	660.460354456822	861.5225217228	861.5225217228	909.441388759505	861.5225217228	861.5225217228	861.5225217228	1159.06822289686	1123.06235047372	1124.33394386995	1118.54162924225	511.701453258008	548.643099363493	511.573825756988	510.709257050968	467.228914715074	427.607009370449	464.598274340746	524.838534248949	416.983710670999	0	86.2178705776915	284.309319066802	284.309319066802	52.8722524557721	617.321229474966	617.321229474966	33.7113226313476	9.12118262985594	26.0984566857942	906.016516099975	906.016516099975	906.016516099975	906.016516099975	906.016516099975	871.313585784903	871.313585784903	871.313585784903	871.313585784903	921.79537575323	921.79537575323	921.79537575323	921.79537575323	921.79537575323	921.79537575323	328.771215670621	185.033022389152	222.832305999053	656.816567558053	925.696327868564	316.287502361485	262.137819980988
30	1372.78790903092	1200.21534339541	1726.35510392961	1261.24051337868	580.146508990355	580.146508990355	580.146508990355	595.286629902838	580.146508990355	778.425182080529	778.425182080529	826.344049117234	778.425182080529	778.425182080529	778.425182080529	1078.7543774304	1039.58999531471	1040.80458908599	1035.44428959997	429.341177130374	466.28282323586	432.86766077829	432.16249270539	386.915069248607	372.505099446076	382.8759139811	441.475357020351	338.277545692301	86.2178705776915	0	368.603358178664	368.603358178664	68.8221804452964	537.934095056925	537.934095056925	70.5287991172004	77.2833521064425	63.0521209825565	822.919176457704	822.919176457704	822.919176457704	822.919176457704	822.919176457704	785.936927213482	785.936927213482	785.936927213482	785.936927213482	839.427767423333	839.427767423333	839.427767423333	839.427767423333	839.427767423333	839.427767423333	292.14303732901	102.119672493502	286.559957627666	712.730546766408	914.5034727286	382.28697782986	178.827099172666
31	1713.66279410047	1541.09022846496	2078.62678805113	1599.93593256685	923.077694108653	923.077694108653	923.077694108653	935.033792535986	923.077694108653	1138.93086195249	1138.93086195249	1186.74862512896	1138.93086195249	1138.93086195249	1138.93086195249	1419.11453114677	1400.47069070341	1401.74228409964	1395.94996947193	795.241876935696	832.183523041181	760.367420708768	758.548433178635	734.251775415963	622.462485903522	738.429389644824	808.378957926637	667.414844399471	284.309319066802	368.603358178664	0	0	330.896889883004	873.695138260263	873.695138260263	302.594978660256	292.702479715051	305.551237196108	1183.32375246943	1183.32375246943	1183.32375246943	1183.32375246943	1183.32375246943	1150.41342608961	1150.41342608961	1150.41342608961	1150.41342608961	1205.33579943092	1205.33579943092	1205.33579943092	1205.33579943092	1205.33579943092	1205.33579943092	514.88573316185	468.219559880172	183.604020153517	602.833044706275	1120.35692487888	155.451279242766	545.324357472007
32	1713.66279410047	1541.09022846496	2078.62678805113	1599.93593256685	923.077694108653	923.077694108653	923.077694108653	935.033792535986	923.077694108653	1138.93086195249	1138.93086195249	1186.74862512896	1138.93086195249	1138.93086195249	1138.93086195249	1419.11453114677	1400.47069070341	1401.74228409964	1395.94996947193	795.241876935696	832.183523041181	760.367420708768	758.548433178635	734.251775415963	622.462485903522	738.429389644824	808.378957926637	667.414844399471	284.309319066802	368.603358178664	0	0	330.896889883004	873.695138260263	873.695138260263	302.594978660256	292.702479715051	305.551237196108	1183.32375246943	1183.32375246943	1183.32375246943	1183.32375246943	1183.32375246943	1150.41342608961	1150.41342608961	1150.41342608961	1150.41342608961	1205.33579943092	1205.33579943092	1205.33579943092	1205.33579943092	1205.33579943092	1205.33579943092	514.88573316185	468.219559880172	183.604020153517	602.833044706275	1120.35692487888	155.451279242766	545.324357472007
