"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"	"V52"	"V53"	"V54"	"V55"	"V56"	"V57"	"V58"	"V60"	"V61"	"V62"	"V63"
"H_st_J665_roar"	0.15632990426354285	0.15591365879764524	0.139085449247785	0.18992685972527798	0.10031515728132247	0.10269370280073735	0.09769875720996611	0.14419932211452696	0.10180174823095677	0.13979901290360944	0.14003686745555094	0.1424748766129512	0.14039364928346315	0.1392638401617411	0.14104774930130226	0.13575548552060415	0.14045311292144855	0.13973954926562407	0.1396800856276387	0.10287209371469347	0.09591484807040494	0.10525063923410834	0.09906642088362966	0.1042992210263424	0.10293155735267884	0.10079086638520544	0.10257477552476661	0.09865017541773205	0.13623119462448713	0.10756972111553785	0.13700422191829695	0.13325801272521853	0.10804543021942083	0.10459653921626925	0.1002556936433371	0.09740143902003924	0.13456621276089673	0.10394243919843016	0.08705476601058453	0.08437890230124279	0.08467622049116964	0.08646012963073081	0.08646012963073081	0.10209906642088364	0.10203960278289825	0.10049354819527859	0.10138550276505917	0.08782779330439436	0.0875304751144675	0.0	0.08491407504311113	0.08574656597490635	0.08580602961289172	0.10209906642088364	0.10168282095498603	0.10548849378604983	0.14479395849438068	0.13575548552060415	0.09859071177974668	0.10013676636736636
"H_st_J711_roar"	0.15977879526669442	0.15900576797288457	0.13753939466016532	0.19087827793304393	0.09817446631384909	0.10102872093714693	0.09401201165487305	0.14229648569899506	0.10037462091930785	0.13872866741987275	0.13813403104001903	0.13855027650591664	0.13789617648807753	0.13747993102217992	0.14057204019741928	0.13087946720580365	0.1371231491942677	0.13843134922994588	0.13896652197181422	0.10180174823095677	0.09448772075875603	0.10061247547124932	0.09752036629600999	0.10858060296128917	0.0968662662781709	0.09805553903787834	0.09972052090146875	0.09508235713860974	0.13765832193613606	0.10495332104418148	0.1373610037462092	0.13361479455313077	0.10483439376821074	0.099601593625498	0.09430932984479991	0.09787714812392222	0.13658797645239937	0.10049354819527859	0.08289231135160849	0.08081108402212048	0.07908663852054469	0.08622227507878932	0.08015698400428138	0.09746090265802462	0.09859071177974668	0.09740143902003924	0.10412083011238628	0.08877921151216031	0.08871974787417494	0.08491407504311113	0.0	0.08741154783849676	0.08580602961289172	0.1009097936611762	0.10049354819527859	0.10441814830231314	0.1464589403579711	0.13623119462448713	0.09466611167271213	0.09989891181542487
"H_st_J762_roar"	0.1608491407504311	0.1596004043527383	0.14015579473152168	0.19682464173158115	0.0979366117619076	0.10162335731700066	0.09924481179758578	0.14610215853005887	0.10120711185110305	0.14146399476719987	0.14526966759826365	0.14568591306416126	0.14824284949753225	0.14354522209668788	0.14104774930130226	0.14193970387108285	0.14366414937265862	0.14057204019741928	0.14705357673782482	0.09966105726348339	0.09567699351846345	0.09870963905571743	0.1029910209906642	0.09680680264018553	0.09948266634952727	0.09900695724564429	0.10150443004102991	0.10031515728132247	0.13111732175774513	0.10079086638520544	0.13212820360349647	0.13194981268954034	0.10768864839150859	0.09460664803472676	0.10501278468216685	0.09609323898436106	0.13682583100434084	0.10441814830231314	0.08657905690670155	0.08402212047333056	0.08622227507878932	0.08871974787417494	0.08990902063388238	0.10471546649223999	0.10049354819527859	0.09989891181542487	0.09543913896652197	0.08996848427186775	0.07896771124457394	0.08574656597490635	0.08741154783849676	0.0	0.08806564785633585	0.09662841172622941	0.10477493013022536	0.10441814830231314	0.14110721293928763	0.13599334007254563	0.1002556936433371	0.10251531188678123
"H_st_J765_roar"	0.1557947315216745	0.15359457691621572	0.13284176725932093	0.1895106142593804	0.09894749360765892	0.10013676636736636	0.09097936611761907	0.13902598560979962	0.10162335731700066	0.13403104001902835	0.13533924005470654	0.13325801272521853	0.13474460367485283	0.13230659451745258	0.13397157638104298	0.13082000356781828	0.13206873996551108	0.13468514003686746	0.13557709460664805	0.09817446631384909	0.08907652970208717	0.10138550276505917	0.09555806624249272	0.09853124814176131	0.09526074805256586	0.09300112980912172	0.0983528572278052	0.09680680264018553	0.13510138550276507	0.10144496640304454	0.13468514003686746	0.12986858536005233	0.1051317119581376	0.09561752988047809	0.09294166617113635	0.09163346613545817	0.13189034905155497	0.09555806624249272	0.08069215674614973	0.08313016590354998	0.08283284771362312	0.08473568412915503	0.08081108402212048	0.09573645715644884	0.0947255753106975	0.09377415710293156	0.09918534815960041	0.08110840221204733	0.08307070226556461	0.08580602961289172	0.08580602961289172	0.08806564785633585	0.0	0.09585538443241957	0.1006719391092347	0.09591484807040494	0.14069096747339002	0.12998751263602307	0.09258488434322412	0.09567699351846345
"H_st_T10207_suta"	0.15793542248914788	0.15525955877980616	0.1295118035321401	0.1882024142237022	0.09109829339358982	0.09752036629600999	0.092406493429268	0.1343878218469406	0.09591484807040494	0.1316524944996135	0.13319854908723316	0.13432835820895522	0.1349824582267943	0.13349586727716	0.13028483082594994	0.13058214901587678	0.13242552179342332	0.12790628530653506	0.13747993102217992	0.09187132068739966	0.08812511149432123	0.08973062971992626	0.09068204792769222	0.09353630255099007	0.09930427543557115	0.0953796753285366	0.09514182077659511	0.09264434798120949	0.12856038532437414	0.0875304751144675	0.12909555806624248	0.1286793126003449	0.09097936611761907	0.08848189332223345	0.09294166617113635	0.09127668430754593	0.1352203127787358	0.09710412083011238	0.10114764821311768	0.0932389843610632	0.09674733900220016	0.0957959207944342	0.09948266634952727	0.10156389367901528	0.09710412083011238	0.09698519355414165	0.09204971160135578	0.10073140274722008	0.09520128441458048	0.10209906642088364	0.1009097936611762	0.09662841172622941	0.09585538443241957	0.0	0.09650948445025867	0.0987691026937028	0.13533924005470654	0.12986858536005233	0.08949277516798478	0.09115775703157519
"H_st_T11900_suta"	0.15335672236427425	0.1522269132425522	0.13420943093298449	0.18493191413450674	0.09900695724564429	0.09698519355414165	0.09294166617113635	0.1407504311113754	0.09490396622465362	0.13765832193613606	0.1348040673128382	0.13866920378188738	0.13658797645239937	0.13545816733067728	0.1381934946780044	0.13230659451745258	0.13474460367485283	0.13545816733067728	0.13706368555628234	0.09752036629600999	0.08949277516798478	0.09169292977344354	0.09419040256882916	0.09930427543557115	0.09532021169055123	0.09258488434322412	0.09543913896652197	0.08984955699589701	0.128857703514301	0.09270381161919486	0.1303442944639353	0.12683593982279837	0.09757982993399536	0.09436879348278528	0.09359576618897544	0.09276327525718023	0.13194981268954034	0.09204971160135578	0.10394243919843016	0.09698519355414165	0.10013676636736636	0.09763929357198073	0.10227745733483974	0.09520128441458048	0.09181185704941429	0.09193078432538503	0.09781768448593685	0.10423975738835702	0.10370458464648867	0.10168282095498603	0.10049354819527859	0.10477493013022536	0.1006719391092347	0.09650948445025867	0.0	0.0945471843967414	0.13765832193613606	0.12600344889100315	0.08955223880597014	0.09169292977344354
"H_st_T12194_suta"	0.1591841588868407	0.15710293155735267	0.13896652197181422	0.19337575072842955	0.10281263007670809	0.09853124814176131	0.09710412083011238	0.14550752215020515	0.09882856633168817	0.14182077659511208	0.14110721293928763	0.14164238568115597	0.14110721293928763	0.13962062198965333	0.1422370220610097	0.13599334007254563	0.13783671285009216	0.14080989474936076	0.1415829220431706	0.10096925729916156	0.09567699351846345	0.0994232027115419	0.10049354819527859	0.10120711185110305	0.10340726645656181	0.09294166617113635	0.09769875720996611	0.09555806624249272	0.14027472200749241	0.09757982993399536	0.1424748766129512	0.13575548552060415	0.09912588452161503	0.0987691026937028	0.09573645715644884	0.09383362074091693	0.13932330379972646	0.09395254801688767	0.10085033002319081	0.10269370280073735	0.10001783909139561	0.09752036629600999	0.10382351192245942	0.09924481179758578	0.09704465719212702	0.09752036629600999	0.10043408455729322	0.10507224832015223	0.10643991199381578	0.10548849378604983	0.10441814830231314	0.10441814830231314	0.09591484807040494	0.0987691026937028	0.0945471843967414	0.0	0.14669679490991258	0.13575548552060415	0.09026580246179461	0.09228756615329727
"H_st_T16744_pa"	0.17434738657311055	0.17500148659094963	0.13807456740203367	0.20842005113872866	0.13807456740203367	0.14616162216804424	0.13973954926562407	0.14271273116489266	0.14241541297496582	0.13783671285009216	0.14140453112921447	0.14610215853005887	0.14402093120057086	0.143247903906761	0.14015579473152168	0.1381934946780044	0.14289112207884877	0.1361122673485164	0.14378307664862935	0.1394422310756972	0.13973954926562407	0.1415829220431706	0.14110721293928763	0.1383718855919605	0.1449723494083368	0.13973954926562407	0.14045311292144855	0.14080989474936076	0.08087054766010585	0.13997740381756557	0.08045430219420824	0.0805137658321936	0.1473508949277517	0.13962062198965333	0.13872866741987275	0.14063150383540465	0.08253552952369626	0.14384254028661472	0.1439614675625855	0.13902598560979962	0.1434857584587025	0.148361776773503	0.14693464946185408	0.14354522209668788	0.1415829220431706	0.13932330379972646	0.1400963310935363	0.14556698578819052	0.14003686745555094	0.14479395849438068	0.1464589403579711	0.14110721293928763	0.14069096747339002	0.13533924005470654	0.13765832193613606	0.14669679490991258	0.0	0.0805137658321936	0.14122614021525837	0.14110721293928763
"H_st_T17858_pa"	0.16019504073259203	0.15906523161086994	0.13379318546708688	0.19914372361301064	0.13046322173990604	0.13403104001902835	0.12832253077243266	0.13664744009038474	0.1286198489623595	0.13212820360349647	0.12998751263602307	0.13420943093298449	0.13093893084378902	0.13325801272521853	0.13432835820895522	0.12772789439257895	0.1301659035499792	0.12778735803056432	0.13046322173990604	0.13397157638104298	0.12618183980495926	0.1361122673485164	0.12969019444609622	0.1312362490337159	0.13319854908723316	0.12725218528869597	0.12820360349646193	0.12927394898019862	0.0720699292382708	0.13510138550276507	0.0724861747041684	0.06576678361182137	0.1392638401617411	0.13260391270737945	0.12671701254682763	0.12814413985847653	0.06755069275138254	0.1286198489623595	0.13456621276089673	0.13070107629184755	0.13218766724148184	0.13504192186477967	0.13302015817327703	0.1322471308794672	0.12933341261818398	0.12778735803056432	0.13414996729499912	0.13319854908723316	0.13349586727716	0.13575548552060415	0.13623119462448713	0.13599334007254563	0.12998751263602307	0.12986858536005233	0.12600344889100315	0.13575548552060415	0.0805137658321936	0.0	0.12838199441041803	0.12719272165071058
"H_st_T24564_suta"	0.15288101326039127	0.1503240768270203	0.13468514003686746	0.1835047868228578	0.09424986620681454	0.0938930843789023	0.09163346613545817	0.14051257655943392	0.09347683891300469	0.1380151037640483	0.13444728548492596	0.13617173098650176	0.1348040673128382	0.13403104001902835	0.13831242195397514	0.13076053992983291	0.13248498543140869	0.13510138550276507	0.13551763096866265	0.09276327525718023	0.08580602961289172	0.09264434798120949	0.09133614794553131	0.09478503894868288	0.09222810251531188	0.08544924778497949	0.08723315692454064	0.09115775703157519	0.13242552179342332	0.0917523934114289	0.13212820360349647	0.12647915799488613	0.09460664803472676	0.09210917523934115	0.09145507522150205	0.08764940239043825	0.13302015817327703	0.08955223880597014	0.09656894808824404	0.09329844799904859	0.09633109353630255	0.08979009335791163	0.09621216626033181	0.09282273889516561	0.08657905690670155	0.08907652970208717	0.09698519355414165	0.09912588452161503	0.09847178450377594	0.09859071177974668	0.09466611167271213	0.1002556936433371	0.09258488434322412	0.08949277516798478	0.08955223880597014	0.09026580246179461	0.14122614021525837	0.12838199441041803	0.0	0.08955223880597014
"H_st_T7114_suta"	0.1540702860200987	0.1525836950704644	0.13504192186477967	0.18469405958256527	0.09639055717428792	0.09222810251531188	0.09115775703157519	0.14027472200749241	0.09359576618897544	0.13789617648807753	0.13349586727716	0.13486353095082357	0.13504192186477967	0.13581494915858952	0.13664744009038474	0.1315930308616281	0.13557709460664805	0.136528512814414	0.1380151037640483	0.09383362074091693	0.08842242968424809	0.09264434798120949	0.09002794790985312	0.0945471843967414	0.09413093893084379	0.09139561158351668	0.09270381161919486	0.08925492061604329	0.1315930308616281	0.09020633882380924	0.13343640363917464	0.12719272165071058	0.09924481179758578	0.09329844799904859	0.09561752988047809	0.08788725694237974	0.1329012308973063	0.08848189332223345	0.10096925729916156	0.09817446631384909	0.09514182077659511	0.09466611167271213	0.09882856633168817	0.09841232086579058	0.09490396622465362	0.09264434798120949	0.09698519355414165	0.10019623000535173	0.10132603912707379	0.10013676636736636	0.09989891181542487	0.10251531188678123	0.09567699351846345	0.09115775703157519	0.09169292977344354	0.09228756615329727	0.14110721293928763	0.12719272165071058	0.08955223880597014	0.0
