spec,lat,long
Thamnophilus,-12.0609,-69.8815
Thamnophilus,-11.0981,-69.8712
Thamnophilus,-13.0538,-69.8209
Thamnophilus,-13.1341,-69.6113
Thamnophilus,-13.1342,-69.6109
Thamnophilus,-13.1342,-69.6109
Thamnophilus,-13.1342,-69.6109
Thamnophilus,-13.1342,-69.6109
Thamnophilus,-13.1342,-69.6109
Thamnophilus,-13.1342,-69.6109
Thamnophilus,-13.1342,-69.6109
Thamnophilus,-13.1342,-69.6109
Thamnophilus,-13.1342,-69.6109
Thamnophilus,-13.1342,-69.6109
Thamnophilus,-13.1342,-69.6109
Thamnophilus,-13.1342,-69.6109
Thamnophilus,-13.1342,-69.6109
Thamnophilus,-13.1342,-69.6109
Thamnophilus,-13.1342,-69.6109
Thamnophilus,-13.1342,-69.6109
Thamnophilus,-13.1342,-69.6109
Thamnophilus,-13.1342,-69.6109
Thamnophilus,-13.1342,-69.6109
Thamnophilus,-13.1342,-69.6109
Thamnophilus,-13.1342,-69.6109
Thamnophilus,-13.1342,-69.6109
Thamnophilus,-13.1342,-69.6109
Thamnophilus,-13.1341,-69.6109
Thamnophilus,-13.1341,-69.6109
Thamnophilus,-13.1342,-69.6108
Thamnophilus,-13.142,-69.607
Thamnophilus,-13.0773,-69.5846
Thamnophilus,-13.13,-69.58
Thamnophilus,-13.13,-69.58
Thamnophilus,-13.13,-69.58
Thamnophilus,-13.13,-69.58
Thamnophilus,-11.2969,-69.5504
Thamnophilus,-11.3959,-69.535
Thamnophilus,-11.3959,-69.535
Thamnophilus,-11.3959,-69.535
Thamnophilus,-11.3959,-69.535
Thamnophilus,-11.3959,-69.535
Thamnophilus,-11.3959,-69.535
Thamnophilus,-11.3959,-69.535
Thamnophilus,-11.397582,-69.534636
Thamnophilus,-12.8304,-69.5238
Thamnophilus,-12.9338,-69.5174
Thamnophilus,-12.9338,-69.5174
Thamnophilus,-12.9338,-69.5174
Thamnophilus,-12.9338,-69.5174
Thamnophilus,-11.45,-69.5167
Thamnophilus,-11.45,-69.5167
Thamnophilus,-12.0699,-69.5165
Thamnophilus,-12.0699,-69.5165
Thamnophilus,-12.9318,-69.5155
Thamnophilus,-12.9318,-69.5155
Thamnophilus,-12.9298,-69.5113
Thamnophilus,-12.9298,-69.5113
Thamnophilus,-12.9298,-69.5113
Thamnophilus,-12.8734,-69.4992
Thamnophilus,-12.8734,-69.4992
Thamnophilus,-12.0701,-69.4935
Thamnophilus,-12.0706,-69.4927
Thamnophilus,-12.8647,-69.4914
Thamnophilus,-12.8616,-69.4894
Thamnophilus,-12.8616,-69.4894
Thamnophilus,-12.8616,-69.4894
Thamnophilus,-12.8616,-69.4894
Thamnophilus,-12.8616,-69.4894
Thamnophilus,-12.8616,-69.4894
Thamnophilus,-12.8616,-69.4894
Thamnophilus,-12.8616,-69.4894
Thamnophilus,-12.8616,-69.4894
Thamnophilus,-12.8616,-69.4894
Thamnophilus,-12.8614,-69.4883
Thamnophilus,-12.8513,-69.4697
Thamnophilus,-12.8363,-69.4516
Thamnophilus,-12.809,-69.446
