spec,Lat,Long
Malacoptila,-3.36,-54.95
Malacoptila,-4.98,-62.13
Malacoptila,-6.32,-55.77
Malacoptila,-1.2,-48.3
Malacoptila,-14.27,-60.87
Malacoptila,-5.5,-50.28
Malacoptila,-5.18,-60.75
Malacoptila,-1.95,-51.6
Malacoptila,-5.18,-60.75
Malacoptila,-10.43,-61.05
Malacoptila,-4.98,-62.13
Malacoptila,-9.42,-55.32
Malacoptila,-1.95,-51.6
Malacoptila,-4.98,-62.13
Malacoptila,-8.7,-61.4
Malacoptila,-4.28,-77.24
Malacoptila,-4.98,-62.13
Malacoptila,-9.41,-56.56
Malacoptila,-8.65,-61.42
Malacoptila,-4.28,-77.24
Malacoptila,-2.53,-48.73
Malacoptila,-2.53,-48.73
Malacoptila,-4.53,-71.62
Malacoptila,-3.71,-55.59
Malacoptila,-5.18,-60.75
Malacoptila,-3.71,-55.59
Malacoptila,-9.94,-54.34
Malacoptila,-1.2,-48.3
Malacoptila,-9.26,-54.47
Malacoptila,-12.88,-52.37
Malacoptila,-4.28,-77.24
Malacoptila,-9.56,-56.76
Malacoptila,-8.05,-55.18
Malacoptila,-5.65,-55.52
Malacoptila,-3.71,-55.59
Malacoptila,-9.56,-65.04
Malacoptila,-4.53,-71.62
Malacoptila,-5.18,-60.75
Malacoptila,-8.66,-64.24
Malacoptila,-4.98,-62.13
Malacoptila,-4.98,-62.13
Malacoptila,-3.65,-52.367
Malacoptila,-10.315,-58.49
Malacoptila,-10.315,-58.49
Malacoptila,-9.18,-60.63
Malacoptila,-1.88,-48.785
Malacoptila,-4.3662,-49.6034
Malacoptila,-9.5981,-55.932
Malacoptila,-4.2889,-70.2948
Malacoptila,-4.2889,-70.2948
Malacoptila,-6.0859,-50.3394
Malacoptila,-1.9456,-52.3265
Malacoptila,-4.29849,-73.2825
Malacoptila,-9.73866,-50.1882
Malacoptila,-9.73866,-50.1882
Malacoptila,-13.0315,-55.2558
Malacoptila,-1.82981,-51.4357
Malacoptila,-5.41368,-74.74
Malacoptila,-4.27999,-70.2754
Malacoptila,-6.04479,-50.0929
Malacoptila,-6.04479,-50.0929
Malacoptila,-4.29849,-73.2825
Malacoptila,-9.60272,-55.9291
Malacoptila,-6.04428,-50.5635
Malacoptila,-4.38897,-73.2578
Malacoptila,-9.24665,-55.988
Malacoptila,-6.18629,-50.2786
Malacoptila,-4.29884,-73.2807
Malacoptila,-9.05418,-56.5863
Malacoptila,-4.52793,-56.302
Malacoptila,-4.62439,-56.3874
Malacoptila,-4.29849,-73.2825
Malacoptila,-1.82981,-51.4357
Malacoptila,-9.60079,-55.9228
Malacoptila,-4.29849,-73.2825
Malacoptila,-9.59548,-55.9326
Malacoptila,-9.60181,-55.9357
Malacoptila,-6.18629,-50.2786
Malacoptila,-9.24665,-55.988
Malacoptila,-9.60079,-55.9228
Malacoptila,-3.62393,-46.8003
Malacoptila,-4.38897,-73.2578
Malacoptila,-4.2889,-70.2948
Malacoptila,-9.59726,-55.9311
Malacoptila,-8.95295,-61.926
Malacoptila,-9.59726,-55.9311
Malacoptila,-9.60079,-55.9228
Malacoptila,-2.85649,-54.9586
Malacoptila,-4.29843,-73.28
Malacoptila,-9.87788,-56.0866
Malacoptila,-5.95657,-49.8982
Malacoptila,-6.16825,-50.3507
Malacoptila,-6.16825,-50.3507
Malacoptila,-9.59548,-55.9326
Malacoptila,-9.59548,-55.9326
Malacoptila,-9.59726,-55.9311
Malacoptila,-5.91475,-49.9117
Malacoptila,-9.59726,-55.9311
Malacoptila,-3.92782,-51.0659
Malacoptila,-3.62118,-72.2474
Malacoptila,-9.59726,-55.9311
Malacoptila,-9.59871,-55.9367
Malacoptila,-4.29849,-73.2825
Malacoptila,-4.52793,-56.302
Malacoptila,-9.60079,-55.9228
Malacoptila,-9.60181,-55.9357
Malacoptila,-4.49635,-50.7865
Malacoptila,-4.51339,-56.3002
Malacoptila,-4.07364,-60.67
Malacoptila,-4.54592,-56.3114
Malacoptila,-3.94586,-58.7951
Malacoptila,-4.54996,-56.3063
Malacoptila,-4.2889,-70.2948
Malacoptila,-3.94586,-58.7951
Malacoptila,-7.33735,-63.1897
Malacoptila,-3.94586,-58.7951
Malacoptila,-4.53904,-57.7593
Malacoptila,-2.85649,-54.9586
Malacoptila,-1.21124,-48.295
Malacoptila,-7.33735,-63.1897
Malacoptila,-4.62439,-56.3874
Malacoptila,-8.49421,-60.9622
Malacoptila,-4.5344,-50.7635
Malacoptila,-3.94586,-58.7951
Malacoptila,-2.85649,-54.9586
Malacoptila,-8.49421,-60.9622
Malacoptila,-4.62439,-56.3874
Malacoptila,-9.24665,-55.988
Malacoptila,-4.53904,-57.7593
Malacoptila,-4.54996,-56.3063
Malacoptila,-7.54002,-63.3534
Malacoptila,-4.07364,-60.67
Malacoptila,-4.07364,-60.67
Malacoptila,-4.07364,-60.67
Malacoptila,-3.94586,-58.7951
Malacoptila,-3.94586,-58.7951
Malacoptila,-8.49421,-60.9622
Malacoptila,-3.84627,-51.0019
Malacoptila,-7.54002,-63.3534
Malacoptila,-9.60079,-55.9228
Malacoptila,-3.71515,-60.327
Malacoptila,-4.53904,-57.7593
Malacoptila,-4.29849,-73.2825
Malacoptila,-9.56669,-55.9139
Malacoptila,-9.60079,-55.9228
Malacoptila,-7.50648,-63.251
Malacoptila,-6.15655,-50.5901
Malacoptila,-4.07364,-60.67
Malacoptila,-9.55556,-55.908
Malacoptila,-8.49421,-60.9622
Malacoptila,-9.58882,-55.9402
Malacoptila,-4.34549,-77.981
Malacoptila,-6.1707,-50.3507
Malacoptila,-9.60079,-55.9228
Malacoptila,-9.60181,-55.9357
Malacoptila,-9.68001,-50.2918
Malacoptila,-9.68001,-50.2918
Malacoptila,-4.29849,-73.2825
Malacoptila,-4.289181,-70.293757
Malacoptila,-4.37171,-49.642
Malacoptila,-9.93591,-56.0936
