"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51"
"14",110.891881886587,111.926583563601,94.0861379146587,105.806214141442,98.9813232381899,102.000098323264,522.696399559439,114.911868448217,110.734976159454,106.834702190526,100.588072957164,117.966110894115,104.62176864929,0,441.020519769736,438.716918029115,426.012333115258,428.383878396104,448.322771815361,434.95140391964,435.310518833092,429.789133426488,438.538475955971,481.598666194794,447.424793231126,430.483131355889,433.286951740726,110.364910628873,106.021787303271,433.590688742911,421.164899252618,106.609893387969,96.6164365589961,433.027886001545,450.818481526965,429.072509723103,435.397510755162,437.179268195582,419.401782005819,429.267273342363,540.313165824254,442.321620729261,508.164485077548,431.511713959639,455.742124826354,449.748062445326,439.404023800359,441.317397580614,433.104410032865,436.058802592258,433.446913851635
"15",429.861243179262,436.444952337181,426.473932813434,426.869757219261,430.074103376442,427.512672490692,503.639725161836,435.021054358893,436.467125384162,433.693481041887,431.904878758724,432.164607041665,430.695142961137,441.020519769736,0,108.805635926335,110.082955041019,110.094021558979,117.46203035352,449.605313641717,449.123287658608,413.735614062853,421.309458412699,486.454950278979,431.657468908022,417.85303433109,111.52733301885,437.755318116639,432.255912764995,448.580297378078,435.663835397179,431.9975087482,423.156203332805,445.170109662066,466.653774558882,444.586196353553,451.72909280461,442.853316210678,434.853756514328,412.090657316941,521.859399736737,425.219573099053,509.27970861389,438.209422162703,460.438018136959,452.646051647982,119.700076395753,123.567412009387,446.981184413322,441.508853663812,447.435479674348
"16",428.037673897446,433.492376826739,424.256632465553,424.516261699705,427.4615045299,424.736366501155,500.693315321137,432.499096720022,433.108064480073,430.889357359218,429.689533194598,429.75242378525,428.111700101734,438.716918029115,108.805635926335,0,100.94953898153,98.7110416269819,115.489872012123,446.774583090275,447.439921783114,410.666769174949,418.259249260379,480.781479063779,428.171892829581,414.110231882448,101.285957621931,435.13728201663,429.145213692595,446.512185468916,432.788188697887,428.796872373399,420.984355352281,444.547988846776,463.424016424318,441.686095927627,448.543651547527,438.530760754383,432.149364899659,408.017266968606,519.308690481936,422.689519527037,505.716002273993,435.015716651715,456.710450695416,450.859566417021,110.465832740389,119.196755716913,444.494220151255,437.795479702392,444.988928222005
"17",416.536559932371,421.558848007331,412.153463549134,412.133253317465,415.204346713313,412.569967206701,489.864594641581,420.485674666281,421.802710303673,419.345222931002,417.206579155026,417.919878612035,416.476850566618,426.012333115258,110.082955041019,100.94953898153,0,82.9704248759981,116.077511299545,435.298435357035,435.639532986841,398.98712252942,407.098240642363,472.452086008893,417.81035625012,403.646854340771,91.2153981907478,423.460204452461,417.547554192027,435.004650514048,421.06812035627,416.693106995379,408.947038444311,433.251322272396,452.279369946608,430.123794307807,437.039339348519,428.824396487032,420.490647252955,397.415698676579,507.435212444974,411.013116951426,496.992857020154,424.44718354856,446.301971361921,440.259025772391,97.3059543253397,103.281910958645,433.249412498448,427.344049833693,433.626518132349
"18",417.529390144142,422.846967737178,413.298946991284,413.766439409747,417.045217410264,414.127097321327,491.406527470614,421.424747584842,423.173877807789,420.436472033128,419.027481350863,418.856494738303,417.9135555934,428.383878396104,110.094021558979,98.7110416269819,82.9704248759981,0,117.2188335779,436.397955479462,436.588506621333,401.170875556008,407.657898921633,471.762741220819,419.315080359606,405.823235277524,95.6062771179697,424.713332495202,419.01816039485,436.123522725253,422.262639283617,418.481218257518,409.810166700203,433.59598352564,453.200148047566,431.152343704797,438.405062461966,429.505821047831,421.831255160147,399.109428447601,508.575828968219,412.614042157998,496.056352516678,425.355770464547,446.772522730617,440.713499368757,103.380679300212,110.591122806192,433.710020104397,428.431646792603,435.067995987581
"19",437.355901504978,442.937242259232,433.490626592087,433.453319468201,436.565605654139,434.306033962881,511.600062491807,441.617394137465,443.097215898854,440.724715263105,438.615549825405,439.1658528347,437.816874575863,448.322771815361,117.46203035352,115.489872012123,116.077511299545,117.2188335779,0,456.658984673033,457.18280955661,421.08531351943,428.214373780468,492.57376408713,439.061911598344,425.631292983492,117.594519609078,444.698637933336,438.644207766145,456.36213877065,441.897458560087,438.497553424556,430.567956776127,454.60402738392,473.504402768756,451.38343004157,457.448648094855,449.045011177596,441.93739255563,418.68110484596,528.315769807943,432.084664513761,516.670099833257,443.965038267225,465.929956036817,459.827720471958,125.553596819702,131.900830132106,453.609505570236,447.324476886557,453.666290362787
"20",423.394089238262,429.770603417949,419.867810022564,420.390226803232,424.638343360572,422.164669656817,538.607286764928,428.559620739399,430.503713536566,427.109990468307,424.910199329391,425.202976217221,425.311208100513,434.95140391964,449.605313641717,446.774583090275,435.298435357035,436.397955479462,456.658984673033,0,114.389048149162,447.298387859309,454.650079395028,502.35400009231,463.305758922466,449.128506522222,443.124655007398,432.29224864807,426.684137194593,116.011690183273,107.617848526342,425.649320467331,417.885192647706,107.186868930975,123.471361811988,109.523475799506,108.413068501642,457.10170023499,95.8970466670523,445.5281384448,556.142463513384,459.132994681789,527.056265494993,452.836389456448,474.387821505376,468.526544214524,447.790845329272,450.136256073007,108.753658559072,455.503101170532,108.12181713602
"21",424.252927517285,430.243556219771,420.349234864185,420.412079822423,424.683692473651,422.591952105139,539.880800344563,429.195853266519,431.463230643434,427.904614139439,425.967878817367,425.310996940223,425.398862471236,435.310518833092,449.123287658608,447.439921783114,435.639532986841,436.588506621333,457.18280955661,114.389048149162,0,447.159792866401,454.730879166504,502.727735799357,464.139544003013,449.2812096273,443.356689159374,432.059508788087,426.979472939441,111.675112004107,104.070371170257,425.536606554864,417.936696254373,108.270108630557,138.537770938806,109.461423451404,112.150136027241,457.518426708191,96.891441006862,445.909463927495,556.852914744548,459.645322440335,527.439443842127,453.357780619683,475.06197767189,468.476319555834,448.262971516142,450.542835436903,108.972866521848,455.514759566008,103.034828598581
"22",419.695019057251,424.782488645777,415.759241899688,414.708163989909,418.771549335347,417.022330891258,236.367485478418,423.468640882878,426.365357270384,423.064708800185,421.800857478421,420.952332829803,420.315351984241,429.789133426488,413.735614062853,410.666769174949,398.98712252942,401.170875556008,421.08531351943,447.298387859309,447.159792866401,0,116.317464802433,385.342757807664,123.52913916768,115.22915996519,406.294234205291,427.133760403558,422.269989362462,444.630055276007,432.841897384081,419.467295254662,414.074640213078,445.741869152557,462.80385371603,441.822495326982,448.51069188803,349.690368929777,430.022802015844,109.768428119021,263.269884449674,141.107490501069,409.600428123694,344.5915890438,366.553981392064,360.929520936254,411.090632466446,415.903863444198,444.524456608846,346.36386302357,444.992658743269
"23",425.544081379304,432.265486935098,422.610360812658,421.967406358672,426.35030183193,424.403665286015,244.214238409976,431.250973571766,432.65971420366,428.939152253309,428.899770369746,426.438079430006,427.290649455521,438.538475955971,421.309458412699,418.259249260379,407.098240642363,407.657898921633,428.214373780468,454.650079395028,454.730879166504,116.317464802433,0,393.051669590839,130.834772460726,120.797013986303,414.306614446497,434.226358422768,428.640239735979,452.89362354863,440.311842862193,426.806096731872,420.004578438495,453.239787682366,469.489127592435,447.622585679742,455.181371418866,358.12475223538,438.549217642072,114.493788878242,270.917301735265,148.201593185243,415.548681738205,353.153586676619,374.095720309955,368.889404376884,418.972755744631,422.941956548066,451.645393679732,355.615999915188,451.670498535522
"24",472.094395104844,478.806599924889,468.397663001591,469.486192532,472.992833465904,469.82382396749,474.876951128756,477.807488458808,478.339673794198,476.790389663982,474.637742992365,473.909558836446,474.171959525464,481.598666194794,486.454950278979,480.781479063779,472.452086008893,471.762741220819,492.57376408713,502.35400009231,502.727735799357,385.342757807664,393.051669590839,0,405.880608273516,388.134138437858,479.144067572054,481.277936839053,474.694031474809,499.564801128574,487.659937943714,473.488187838395,466.947876073943,498.273407793148,517.796862743503,496.799586402735,503.049575560041,180.156864644976,485.995387987528,383.208248854835,492.801853743184,395.405305802463,238.058221519132,173.276426496568,195.962052849099,187.426296319599,484.960391136382,488.853793010349,498.812021928792,175.094282943671,499.076310570445
"25",437.965519284124,442.925735807158,433.376086504195,432.333865331792,436.879925168502,435.17620967639,254.760636789125,442.426125286495,444.112346046851,441.95300739877,439.884701886293,439.086020152231,438.808086489944,447.424793231126,431.657468908022,428.171892829581,417.81035625012,419.315080359606,439.061911598344,463.305758922466,464.139544003013,123.52913916768,130.834772460726,405.880608273516,0,131.835512973454,425.111555132196,445.695761818611,439.970628280744,462.439186502049,449.265491703352,438.262573498421,431.689717099856,462.113733700943,480.732275573371,458.16460338523,465.399448084354,368.239220172466,447.831310338423,126.321948772227,280.989104597408,159.244502690427,426.043876249066,361.362023781172,384.756121716448,379.074652366483,429.907458101146,433.625240588371,461.386149290036,364.67137432414,461.254169201438
"26",421.935762085479,428.033805206728,417.53211846816,417.570032768204,421.156788437906,420.081596117459,237.800208941995,427.634659840413,428.268506158671,425.628649460326,424.240132233339,423.824533746161,423.416864593523,430.483131355889,417.85303433109,414.110231882448,403.646854340771,405.823235277524,425.631292983492,449.128506522222,449.2812096273,115.22915996519,120.797013986303,388.134138437858,131.835512973454,0,411.01268450112,429.668010558787,425.307818997624,448.150561707352,434.519220099757,422.439556530741,415.91279491989,447.546955894107,464.595676304548,443.696021294666,450.808348196653,352.414688319616,433.23615223945,109.398391331543,265.146589550431,140.564670079304,412.496761248756,347.170463967611,369.508992552504,363.305251044157,416.36173225987,417.373919372759,446.501852943071,349.348794097872,446.463104069052
"27",423.697983558086,428.542121795576,419.511341564083,419.757081118148,422.423397788121,419.430099946924,496.517224916768,427.823407924303,429.424391408772,426.575669490923,424.480737907672,425.228188260565,423.467640670819,433.286951740726,111.52733301885,101.285957621931,91.2153981907478,95.6062771179697,117.594519609078,443.124655007398,443.356689159374,406.294234205291,414.306614446497,479.144067572054,425.111555132196,411.01268450112,0,430.955538120461,424.991756129404,442.312311858419,428.285660603086,424.460323693383,416.384886651716,440.467271005054,459.390868970438,437.391929047268,444.857817893507,436.010424548229,428.136787160889,404.740023401652,514.517249503379,418.539599133763,503.313533903348,431.383428370828,453.273837473383,446.86806614776,101.106160072412,110.159448284774,440.019305381008,434.622858351193,441.069971837657
"28",108.208810990624,109.558180165558,103.480467082372,97.6637024237382,103.950730383161,93.1743996602706,519.64718422289,108.719807664283,112.484699390212,105.699179944763,93.4462436872213,114.160312524904,98.243103489971,110.364910628873,437.755318116639,435.13728201663,423.460204452461,424.713332495202,444.698637933336,432.29224864807,432.059508788087,427.133760403558,434.226358422768,481.277936839053,445.695761818611,429.668010558787,430.955538120461,0,93.3224411196911,430.383076784637,417.883576014346,101.566151994132,98.0566310696837,429.900775590587,449.263783168441,426.337793241048,432.366138474531,434.198224847806,414.508901931398,425.85036532104,536.868009354546,439.10550411795,505.995418727892,429.836378695844,451.386445484134,447.366213086675,435.515284565711,438.581723521266,430.3111305168,433.621581458088,430.165265751039
"29",108.116590578777,103.180215232983,100.011552949265,97.7596489095978,102.666781146323,98.9446305602055,514.907137525967,107.302544716593,109.607717732204,107.398383237867,99.1685861887529,108.860114843328,98.3450830777048,106.021787303271,432.255912764995,429.145213692595,417.547554192027,419.01816039485,438.644207766145,426.684137194593,426.979472939441,422.269989362462,428.640239735979,474.694031474809,439.970628280744,425.307818997624,424.991756129404,93.3224411196911,0,425.12003683371,412.898509252375,97.3489708678605,96.6474953563734,424.85740533272,443.72364230153,421.151198315258,427.110808568732,429.686176538834,411.135420360516,420.476431446996,531.169616108392,434.17284063679,497.443756787907,425.600736906038,446.976737860823,441.704590532727,430.508450343282,433.535972715664,424.791424977672,428.221623357435,424.955200805571
"30",421.636112203774,428.372571568266,417.985160649617,418.52205386877,422.758208325914,420.327799410825,536.999340478189,427.342596894446,429.02699569248,425.963593606792,423.569167951709,423.875222857682,423.201746891177,433.590688742911,448.580297378078,446.512185468916,435.004650514048,436.123522725253,456.36213877065,116.011690183273,111.675112004107,444.630055276007,452.89362354863,499.564801128574,462.439186502049,448.150561707352,442.312311858419,430.383076784637,425.12003683371,0,108.574373295391,423.453039875696,416.086435801901,112.596787179558,139.23886073513,113.466117345736,117.175477696633,454.98553983996,97.0573971549259,443.820380923572,554.080715298419,456.707932549746,523.533309453375,450.343654826024,471.304917250225,465.086585864631,445.700105267012,449.38494018434,107.57543296188,452.302018341931,111.260679764507
"31",409.215159486869,415.9867227009,405.808142766867,406.048081646922,410.195510594334,407.929535512382,525.618119327805,414.814773452571,416.212114324079,413.530314796925,411.438749096957,411.483469708225,411.09040645726,421.164899252618,435.663835397179,432.788188697887,421.06812035627,422.262639283617,441.897458560087,107.617848526342,104.070371170257,432.841897384081,440.311842862193,487.659937943714,449.265491703352,434.519220099757,428.285660603086,417.883576014346,412.898509252375,108.574373295391,0,411.021639487967,403.569695953852,100.803740410723,128.337673970832,104.161315669487,107.343814552352,443.046690906441,81.7092834385807,431.522377761178,541.607364165638,444.829205755056,513.156180468336,438.093682712736,459.713061343416,452.905220127226,433.117989686646,435.394067815516,99.6135540960677,440.899896361635,93.1199388990956
"32",97.9217168942567,102.240410409342,97.8345172164826,93.0814377658805,97.2073979248918,93.9217857905494,511.847928434629,99.643516758063,101.236387141252,99.8138742786547,94.4693219826696,106.545783816558,98.0072887671436,106.609893387969,431.9975087482,428.796872373399,416.693106995379,418.481218257518,438.497553424556,425.649320467331,425.536606554864,419.467295254662,426.806096731872,473.488187838395,438.262573498421,422.439556530741,424.460323693383,101.566151994132,97.3489708678605,423.453039875696,411.021639487967,0,92.2741441051778,423.015718907816,442.586817760804,419.468032933899,425.575775219028,426.325288094976,409.556971285159,417.908749345961,528.920371286565,431.763854123034,498.005326682913,422.836390952321,442.621460196538,439.361984319922,428.969679166287,431.965528819486,423.06852206174,424.210631861267,423.214185375533
"33",94.1251600053418,94.7327036601918,79.0823893090869,87.0903486542148,90.4085773207679,80.8841047188496,505.908151432096,88.3777821884265,99.5315205038431,97.4315656734225,86.2713023994096,92.8289042815628,79.8823727149306,96.6164365589961,423.156203332805,420.984355352281,408.947038444311,409.810166700203,430.567956776127,417.885192647706,417.936696254373,414.074640213078,420.004578438495,466.947876073943,431.689717099856,415.91279491989,416.384886651716,98.0566310696837,96.6474953563734,416.086435801901,403.569695953852,92.2741441051778,0,415.069160687034,434.929302352787,411.99353457284,418.088115638021,421.243346701059,402.350902432507,411.866307346052,522.309820010533,425.103911880813,491.442976176695,417.70106033869,438.212012755916,433.868658520722,421.018592066083,424.398126392727,415.466492387034,419.990433325929,415.431871951079
"34",420.85643379831,427.663067570244,417.374484606577,417.816188872859,422.201693364969,419.673614299466,532.887836592286,426.784388432828,428.058309447448,425.248464000205,422.508399192214,422.858747148806,422.801320750367,433.027886001545,445.170109662066,444.547988846776,433.251322272396,433.59598352564,454.60402738392,107.186868930975,108.270108630557,445.741869152557,453.239787682366,498.273407793148,462.113733700943,447.546955894107,440.467271005054,429.900775590587,424.85740533272,112.596787179558,100.803740410723,423.015718907816,415.069160687034,0,131.596418679191,100.880753680305,104.818569770441,454.478326951719,91.3888547713991,444.271306345962,553.658233475711,457.615516121355,524.382458406136,450.016782365498,471.550988430689,465.402218374804,445.173679621413,447.829449142702,100.076322352059,452.830691784675,99.8432874519082
"35",440.183921610455,446.478586557928,435.635827403034,437.006501810719,440.990841690869,438.443540834627,556.33485820932,445.725723582086,447.191187964031,444.260361960209,442.3459971692,441.88088841704,442.004121506767,450.818481526965,466.653774558882,463.424016424318,452.279369946608,453.200148047566,473.504402768756,123.471361811988,138.537770938806,462.80385371603,469.489127592435,517.796862743503,480.732275573371,464.595676304548,459.390868970438,449.263783168441,443.72364230153,139.23886073513,128.337673970832,442.586817760804,434.929302352787,131.596418679191,0,128.695518003583,131.757477686359,473.98695477067,113.169221518764,462.246032186129,573.07631821114,473.844450142955,544.177792066534,469.464926277356,490.792627429309,484.861920839172,464.14775397389,465.423458708915,131.291004976702,471.556046035994,133.60341112122
"36",416.704887734866,424.03426378233,413.720276673393,413.872470723406,418.705876268226,416.2993835944,533.943027273584,422.767406668453,424.600031507673,421.700135831968,419.41001360526,418.341356139217,418.731086924443,429.072509723103,444.586196353553,441.686095927627,430.123794307807,431.152343704797,451.38343004157,109.523475799506,109.461423451404,441.822495326982,447.622585679742,496.799586402735,458.16460338523,443.696021294666,437.391929047268,426.337793241048,421.151198315258,113.466117345736,104.161315669487,419.468032933899,411.99353457284,100.880753680305,128.695518003583,0,102.995297413125,452.090324621868,88.6004254681242,439.885118345033,550.173142861125,453.931086855136,521.511710408986,447.341480053319,468.423063716001,462.272077954891,440.373583007267,445.092739369204,109.318871941514,450.041950380619,107.83267700357
"37",423.613161935506,430.261042958304,420.193104745793,420.131423984892,425.068263810602,421.032217733472,541.156687213907,428.966208849273,430.802813720968,427.615871933499,425.865042212898,425.0786276555,425.743943813787,435.397510755162,451.72909280461,448.543651547527,437.039339348519,438.405062461966,457.448648094855,108.413068501642,112.150136027241,448.51069188803,455.181371418866,503.049575560041,465.399448084354,450.808348196653,444.857817893507,432.366138474531,427.110808568732,117.175477696633,107.343814552352,425.575775219028,418.088115638021,104.818569770441,131.757477686359,102.995297413125,0,458.317106106139,93.7854359771784,447.21736682934,556.789511305983,460.857515173941,527.148774955585,453.38217851958,474.629024320457,469.083905245209,448.958027764344,452.156815748082,109.271633152973,456.025171303035,105.886510259257
"38",426.359994790711,432.201474064983,422.600111272989,423.191725370731,426.608115270241,423.798413348031,439.268923673142,431.962691206297,433.084734115384,430.659599471842,428.391439976742,428.00232630135,427.752999413943,437.179268195582,442.853316210678,438.530760754383,428.824396487032,429.505821047831,449.045011177596,457.10170023499,457.518426708191,349.690368929777,358.12475223538,180.156864644976,368.239220172466,352.414688319616,436.010424548229,434.198224847806,429.686176538834,454.98553983996,443.046690906441,426.325288094976,421.243346701059,454.478326951719,473.98695477067,452.090324621868,458.317106106139,0,440.81789369375,345.473678490967,455.177342535291,357.597750088959,209.086180172562,105.546303910679,125.035431983598,117.949564636693,441.542337882224,444.797777090078,453.652342429531,107.253807792713,454.454516147866
