1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51
11	92.8218564500147	92.8218564500147	93.1402746590959	92.8218564500147	81.0392248405237	81.0392248405237	1281.04523782226	98.8451569807211	96.6797766074604	99.7016708646772	0	140.600695768308	140.600695768308	141.677597898851	470.934897828113	517.374223118248	611.563017767001	611.563017767001	470.934897828113	305.802870018138	656.540224316319	337.959907178318	337.959907178318	2546.99078192611	337.959907178318	892.329658787243	853.021915899522	713.395478959725	847.47070622138	1359.95055514781	1779.87045343837	386.036844973309	270.815364109231	306.924310991767	359.32511173189	263.256102807686	264.200390521399	3344.75081173758	724.783826861713	1281.04523782226	1281.04523782226	1281.04523782226	2557.92373637158	1556.10755303295	1556.10755303295	1556.10755303295	771.59057531385	771.59057531385	613.307981968373	2796.62431868938	714.311130283156
12	160.407401240643	160.407401240643	164.277492300304	160.407401240643	65.6539594876464	65.6539594876464	1249.91159972089	42.1829593050265	44.9283947342919	41.6206985249141	140.600695768308	0	0	1.07690213054337	426.101477496548	472.540802786683	565.700570969401	565.700570969401	426.101477496548	263.572776501916	673.015339286963	442.046110571925	442.046110571925	2515.1563106327	442.046110571925	861.206245928338	808.188495567958	812.616473586615	946.69170084827	1371.21980637619	1792.85434663911	404.776928497519	286.630996594893	323.399425962412	377.461250018822	233.027769078013	277.871834525074	3313.61717363622	736.053078090094	1249.91159972089	1249.91159972089	1249.91159972089	2527.48560544865	1511.27413270139	1511.27413270139	1511.27413270139	726.757154982286	726.757154982286	624.577233196753	2765.49068058802	725.580381511538
13	160.407401240643	160.407401240643	164.277492300304	160.407401240643	65.6539594876464	65.6539594876464	1249.91159972089	42.1829593050265	44.9283947342919	41.6206985249141	140.600695768308	0	0	1.07690213054337	426.101477496548	472.540802786683	565.700570969401	565.700570969401	426.101477496548	263.572776501916	673.015339286963	442.046110571925	442.046110571925	2515.1563106327	442.046110571925	861.206245928338	808.188495567958	812.616473586615	946.69170084827	1371.21980637619	1792.85434663911	404.776928497519	286.630996594893	323.399425962412	377.461250018822	233.027769078013	277.871834525074	3313.61717363622	736.053078090094	1249.91159972089	1249.91159972089	1249.91159972089	2527.48560544865	1511.27413270139	1511.27413270139	1511.27413270139	726.757154982286	726.757154982286	624.577233196753	2765.49068058802	725.580381511538
14	161.484303371186	161.484303371186	165.354394430847	161.484303371186	66.7308616181898	66.7308616181898	1250.36463105737	43.2598614355699	46.0052968648353	42.6976006554574	141.677597898851	1.07690213054337	1.07690213054337	0	426.554508833022	472.993834123158	565.056704683868	565.056704683868	426.554508833022	263.44034342522	672.882906210268	443.123012702468	443.123012702468	2515.60934196917	443.123012702468	861.659277264813	808.641526904432	813.693375717159	947.768602978814	1371.08737329949	1792.72191356241	404.644495420824	286.498563518197	323.266992885716	377.328816942126	232.895336001317	277.739401448379	3314.07020497269	735.920645013399	1250.36463105737	1250.36463105737	1250.36463105737	2527.93863678513	1511.72716403786	1511.72716403786	1511.72716403786	727.210186318761	727.210186318761	624.444800120058	2765.94371192449	725.447948434842
15	412.314035538988	412.314035538988	416.53368045917	412.314035538988	402.403453468728	402.403453468728	949.572080886145	408.860688932512	407.480639049505	407.388525204947	470.934897828113	426.101477496548	426.101477496548	426.554508833022	0	48.3581929963816	141.643538650362	141.643538650362	0	679.448353655877	1081.12156731969	659.422307195314	659.422307195314	2207.45009684892	659.422307195314	595.519499320556	398.02386047288	1170.17076865426	1304.24599591592	1784.53189815118	2204.45179644174	812.883156530248	695.396707112605	731.505653995141	785.56747805155	648.903346231975	688.781733524773	3011.42780916353	1149.36516986509	949.572080886146	949.572080886146	949.572080886146	2370.24169112154	1101.27511776875	1101.27511776875	1101.27511776875	302.574545191985	302.574545191985	1037.88932497175	2463.30131611534	1138.89247328653
16	458.753360829123	458.753360829123	462.973005749305	458.753360829123	448.842778758863	448.842778758863	902.003813822898	455.300014222647	453.91996433964	453.827850495082	517.374223118248	472.540802786683	472.540802786683	472.993834123158	48.3581929963816	0	162.824196872691	162.824196872691	48.3581929963816	725.887678946013	1127.56089260983	705.861632485449	705.861632485449	2159.88182978567	705.861632485449	548.731600080587	350.455593409632	1216.6100939444	1350.68532120605	1830.97122344132	2250.89112173188	859.322481820383	741.836032402741	777.944979285276	832.006803341686	695.34267152211	735.221058814909	2963.85954210029	1195.80449515522	902.003813822899	902.003813822899	902.003813822899	2327.08845984063	1053.7068507055	1053.7068507055	1053.7068507055	255.234096320519	255.234096320519	1084.32865026188	2415.7330490521	1185.33179857666
17	552.942155477877	552.942155477877	557.161800398059	552.942155477877	543.031573407617	543.031573407617	1010.8307577924	549.338999271719	547.958949388711	547.866835544154	611.563017767001	565.700570969401	565.700570969401	565.056704683868	141.643538650362	162.824196872691	0	0	141.643538650362	788.636610639952	1203.4973332418	800.050427134202	800.050427134202	2265.66755577456	800.050427134202	686.21646303634	418.156126721518	1310.79888859315	1444.87411585481	1897.75215663127	2319.38669689419	935.258922452358	817.112990549731	853.88141991725	907.94324397366	760.692581915836	808.353828479913	3072.68648606979	1262.58542834518	1010.8307577924	1010.8307577924	1010.8307577924	2468.67617470839	1133.62987160964	1133.62987160964	1133.62987160964	289.485682134225	289.485682134225	1151.10958345184	2524.5599930216	1252.11273176662
18	552.942155477877	552.942155477877	557.161800398059	552.942155477877	543.031573407617	543.031573407617	1010.8307577924	549.338999271719	547.958949388711	547.866835544154	611.563017767001	565.700570969401	565.700570969401	565.056704683868	141.643538650362	162.824196872691	0	0	141.643538650362	788.636610639952	1203.4973332418	800.050427134202	800.050427134202	2265.66755577456	800.050427134202	686.21646303634	418.156126721518	1310.79888859315	1444.87411585481	1897.75215663127	2319.38669689419	935.258922452358	817.112990549731	853.88141991725	907.94324397366	760.692581915836	808.353828479913	3072.68648606979	1262.58542834518	1010.8307577924	1010.8307577924	1010.8307577924	2468.67617470839	1133.62987160964	1133.62987160964	1133.62987160964	289.485682134225	289.485682134225	1151.10958345184	2524.5599930216	1252.11273176662
19	412.314035538988	412.314035538988	416.53368045917	412.314035538988	402.403453468728	402.403453468728	949.572080886145	408.860688932512	407.480639049505	407.388525204947	470.934897828113	426.101477496548	426.101477496548	426.554508833022	0	48.3581929963816	141.643538650362	141.643538650362	0	679.448353655877	1081.12156731969	659.422307195314	659.422307195314	2207.45009684892	659.422307195314	595.519499320556	398.02386047288	1170.17076865426	1304.24599591592	1784.53189815118	2204.45179644174	812.883156530248	695.396707112605	731.505653995141	785.56747805155	648.903346231975	688.781733524773	3011.42780916353	1149.36516986509	949.572080886146	949.572080886146	949.572080886146	2370.24169112154	1101.27511776875	1101.27511776875	1101.27511776875	302.574545191985	302.574545191985	1037.88932497175	2463.30131611534	1138.89247328653
20	377.245066622718	377.245066622718	379.801785942436	377.245066622718	296.015820093009	296.015820093009	1502.40653078115	278.391657534561	279.929897241367	278.372222444019	305.802870018138	263.572776501916	263.572776501916	263.44034342522	679.448353655877	725.887678946013	788.636610639952	788.636610639952	679.448353655877	0	474.457858141034	643.497040593385	643.497040593385	2767.65124169295	643.497040593385	1113.70117698859	1061.53537172729	672.107121098808	775.060508446533	1163.82200868637	1585.45654894929	226.290941520245	108.499094895369	144.913438985137	198.975263041547	57.2748255557395	99.5366649066207	3566.11210469647	528.655280400275	1502.40653078115	1502.40653078115	1502.40653078115	2779.58000222594	1764.62100886072	1764.62100886072	1764.62100886072	980.104031141615	980.104031141615	417.179435506934	3017.98561164827	518.182583821718
21	744.289378889141	744.289378889141	746.527415195126	744.289378889141	681.194122391214	681.194122391214	1899.63591178035	672.409546248594	673.804708282143	673.932318165365	656.540224316319	673.015339286963	673.015339286963	672.882906210268	1081.12156731969	1127.56089260983	1203.4973332418	1203.4973332418	1081.12156731969	474.457858141034	0	989.055289551303	989.055289551303	3164.88062269215	989.055289551303	1510.93055798779	1463.2085853911	457.802576305614	542.999693710018	786.007960374255	1134.63124944502	310.806558699864	386.421303535681	350.361339180501	316.283871342236	445.885758294659	395.749641439388	3963.34148569567	465.016171605833	1899.63591178035	1899.63591178035	1899.63591178035	3176.59741797371	2166.29422252453	2166.29422252453	2166.29422252453	1381.77724480543	1381.77724480543	147.724776272325	3415.21499264747	454.342387226924
22	289.069441867425	289.069441867425	284.006162301373	289.069441867425	377.537518761034	377.537518761034	1387.12273405766	399.911714820561	397.269159342493	400.710804130422	337.959907178318	442.046110571925	442.046110571925	443.123012702468	659.422307195314	705.861632485449	800.050427134202	800.050427134202	659.422307195314	643.497040593385	989.055289551303	0	0	2655.19626066586	0	998.032686933102	1034.70591939202	982.973832504472	1117.04905976613	1692.46562038279	2112.38551867335	701.025474533365	603.330429344216	639.439376226752	675.615282769552	600.833605362454	596.715455756384	3450.82830797298	1057.2988920967	1387.12273405766	1387.12273405766	1387.12273405766	2654.12083947882	1737.22864878014	1737.22864878014	1737.22864878014	960.077984681053	960.077984681053	945.823047203357	2902.70181492478	1046.82619551814
23	289.069441867425	289.069441867425	284.006162301373	289.069441867425	377.537518761034	377.537518761034	1387.12273405766	399.911714820561	397.269159342493	400.710804130422	337.959907178318	442.046110571925	442.046110571925	443.123012702468	659.422307195314	705.861632485449	800.050427134202	800.050427134202	659.422307195314	643.497040593385	989.055289551303	0	0	2655.19626066586	0	998.032686933102	1034.70591939202	982.973832504472	1117.04905976613	1692.46562038279	2112.38551867335	701.025474533365	603.330429344216	639.439376226752	675.615282769552	600.833605362454	596.715455756384	3450.82830797298	1057.2988920967	1387.12273405766	1387.12273405766	1387.12273405766	2654.12083947882	1737.22864878014	1737.22864878014	1737.22864878014	960.077984681053	960.077984681053	945.823047203357	2902.70181492478	1046.82619551814
24	2477.40898997219	2477.40898997219	2481.62863489237	2477.40898997219	2483.84122424801	2483.84122424801	1297.85714465673	2497.06357696958	2495.68352708658	2495.59141324202	2546.99078192611	2515.1563106327	2515.1563106327	2515.60934196917	2207.45009684892	2159.88182978567	2265.66755577456	2265.66755577456	2207.45009684892	2767.65124169295	3164.88062269215	2655.19626066586	2655.19626066586	0	2655.19626066587	1657.73126751276	1902.47736397608	3251.60853943355	3385.6837666952	3868.29095352364	4288.2108518142	2896.64221190271	2779.15576248506	2815.2647093676	2869.32653342401	2737.10623426905	2772.54078889723	1983.10567423842	3233.12422523755	1297.85714465673	1297.85714465673	1297.85714465673	2494.44082148042	1615.13826892259	1615.13826892259	1615.13826892259	2024.99983171743	2024.99983171743	3121.64838034421	1367.53190249726	3222.65152865899
25	289.069441867425	289.069441867425	284.006162301373	289.069441867425	377.537518761034	377.537518761034	1387.12273405766	399.911714820561	397.269159342493	400.710804130422	337.959907178318	442.046110571925	442.046110571925	443.123012702468	659.422307195314	705.861632485449	800.050427134202	800.050427134202	659.422307195314	643.497040593385	989.055289551303	0	0	2655.19626066587	0	998.032686933102	1034.70591939202	982.973832504472	1117.04905976613	1692.46562038279	2112.38551867335	701.025474533365	603.330429344216	639.439376226752	675.615282769552	600.833605362454	596.715455756384	3450.82830797298	1057.2988920967	1387.12273405766	1387.12273405766	1387.12273405766	2654.12083947882	1737.22864878014	1737.22864878014	1737.22864878014	960.077984681053	960.077984681053	945.823047203357	2902.70181492478	1046.82619551814
26	822.747866833322	822.747866833322	826.967511753504	822.747866833322	829.891159543655	829.891159543655	389.657740904552	843.113512265225	841.733462382217	841.64134853766	892.329658787243	861.206245928338	861.206245928338	861.659277264813	595.519499320556	548.731600080587	686.21646303634	686.21646303634	595.519499320556	1113.70117698859	1510.93055798779	998.032686933102	998.032686933102	1657.73126751276	998.032686933102	0	387.889801256986	1597.65847472919	1731.73370199084	2214.34088881928	2634.26078710984	1242.69214719835	1125.20569778071	1161.31464466324	1215.37646871965	1083.15616956469	1118.59072419287	2453.36331481987	1579.17416053319	389.657740904551	389.657740904551	389.657740904551	1811.74975556213	757.696735604189	757.696735604189	757.696735604189	488.25689661559	488.25689661559	1467.69831563985	1905.23682177167	1568.70146395463
27	794.401053610399	794.401053610399	798.62069853058	794.401053610399	784.490471540138	784.490471540138	647.640565993917	790.947707003923	789.567657120915	789.475543276357	853.021915899522	808.188495567958	808.188495567958	808.641526904432	398.02386047288	350.455593409632	418.156126721518	418.156126721518	398.02386047288	1061.53537172729	1463.2085853911	1034.70591939202	1034.70591939202	1902.47736397608	1034.70591939202	387.889801256986	0	1552.25778672567	1686.33301398733	2166.61891622259	2586.53881451315	1194.97017460166	1077.48372518402	1113.59267206655	1167.65449612296	1030.99036430338	1070.86875159618	2709.49629427131	1531.4521879365	647.640565993916	647.640565993916	647.640565993916	2172.19427034437	727.737621808922	727.737621808922	727.737621808922	148.643723063053	148.643723063053	1419.97634304315	2161.36980122311	1520.97949135794
28	805.507928660156	805.507928660156	805.717902097268	805.507928660156	769.642657297435	769.642657297435	1986.36382852174	776.887181297493	775.68407454635	778.324498085046	713.395478959725	812.616473586615	812.616473586615	813.693375717159	1170.17076865426	1216.6100939444	1310.79888859315	1310.79888859315	1170.17076865426	672.107121098808	457.802576305614	982.973832504472	982.973832504472	3251.60853943355	982.973832504472	1597.65847472919	1552.25778672567	0	138.754405957869	1147.26098884573	1298.44933595015	447.350999534802	563.9990723248	528.598225647366	474.30323597371	627.634579787964	573.327410228507	4050.06940243707	833.032408292793	1986.36382852174	1986.36382852174	1986.36382852174	3263.32533471511	2255.3434238591	2255.3434238591	2255.3434238591	1470.82644614	1470.82644614	572.227238616052	3501.94290938887	822.358623913883
29	939.583155921811	939.583155921811	939.793129358922	939.583155921811	903.71788455909	903.71788455909	2120.4390557834	910.962408559148	909.759301808005	912.399725346701	847.47070622138	946.69170084827	946.69170084827	947.768602978814	1304.24599591592	1350.68532120605	1444.87411585481	1444.87411585481	1304.24599591592	775.060508446533	542.999693710018	1117.04905976613	1117.04905976613	3385.6837666952	1117.04905976613	1731.73370199084	1686.33301398733	138.754405957869	0	1159.52367861979	1262.93798917179	550.304386882526	666.952459672523	631.551612995089	577.256623321435	730.587967135688	676.280797576231	4184.14462969872	923.012460803199	2120.4390557834	2120.4390557834	2120.4390557834	3397.40056197676	2389.41865112076	2389.41865112076	2389.41865112076	1604.90167340165	1604.90167340165	662.207291126458	3636.01813665052	912.33867642429
30	1447.69970972063	1447.69970972063	1449.93774602662	1447.69970972063	1384.6044532227	1384.6044532227	2603.04624261184	1375.81987708008	1377.21503911363	1377.34264899685	1359.95055514781	1371.21980637619	1371.21980637619	1371.08737329949	1784.53189815118	1830.97122344132	1897.75215663127	1897.75215663127	1784.53189815118	1163.82200868637	786.007960374255	1692.46562038279	1692.46562038279	3868.29095352364	1692.46562038279	2214.34088881928	2166.61891622259	1147.26098884573	1159.52367861979	0	919.712658147795	1031.37841581242	1092.35796645289	1067.70680713019	1036.22982797869	1140.19004747309	1096.59151468108	4666.75181652716	857.996967472893	2603.04624261184	2603.04624261184	2603.04624261184	3880.0077488052	2869.70455335603	2869.70455335603	2869.70455335603	2085.18757563692	2085.18757563692	759.290259921779	4118.62532347896	848.000668326492
31	1867.61960801119	1867.61960801119	1869.85764431717	1867.61960801119	1804.52435151326	1804.52435151326	3022.9661409024	1795.73977537064	1797.13493740419	1797.26254728741	1779.87045343837	1792.85434663911	1792.85434663911	1792.72191356241	2204.45179644174	2250.89112173188	2319.38669689419	2319.38669689419	2204.45179644174	1585.45654894929	1134.63124944502	2112.38551867335	2112.38551867335	4288.2108518142	2112.38551867335	2634.26078710984	2586.53881451315	1298.44933595015	1262.93798917179	919.712658147795	0	1437.93847348205	1511.23360328991	1475.17363893473	1443.33745316662	1561.82458773602	1516.51141297163	5086.67171481772	1350.99393195027	3022.9661409024	3022.9661409024	3022.9661409024	4299.92764709575	3289.62445164658	3289.62445164658	3289.62445164658	2505.10747392747	2505.10747392747	1177.14108435985	4538.54522176952	1340.99523189463
32	476.050968099696	476.050968099696	478.289004405682	476.050968099696	412.95571160177	412.95571160177	1631.3975009909	404.17113545915	405.566297492699	405.693907375921	386.036844973309	404.776928497519	404.776928497519	404.644495420824	812.883156530248	859.322481820383	935.258922452358	935.258922452358	812.883156530248	226.290941520245	310.806558699864	701.025474533365	701.025474533365	2896.64221190271	701.025474533365	1242.69214719835	1194.97017460166	447.350999534802	550.304386882526	1031.37841581242	1437.93847348205	0	118.182892746236	82.7820460688023	28.5158170823268	181.818400209401	127.511230649944	3695.10307490623	503.991853165779	1631.39750099091	1631.39750099091	1631.39750099091	2908.35900718426	1898.05581173509	1898.05581173509	1898.05581173509	1113.53883401599	1113.53883401599	280.628539306299	3146.97658185803	493.519156587222
33	358.564518682053	358.564518682053	360.802554988038	358.564518682053	295.469262184127	295.469262184127	1513.91105157326	286.684686041506	288.079848075055	288.207457958277	270.815364109231	286.630996594893	286.630996594893	286.498563518197	695.396707112605	741.836032402741	817.112990549731	817.112990549731	695.396707112605	108.499094895369	386.421303535681	603.330429344216	603.330429344216	2779.15576248506	603.330429344216	1125.20569778071	1077.48372518402	563.9990723248	666.952459672523	1092.35796645289	1511.23360328991	118.182892746236	0	36.8053902111289	90.8672142675389	63.672468306774	9.59997968060638	3577.61662548858	457.1912381668	1513.91105157326	1513.91105157326	1513.91105157326	2790.87255776662	1780.56936231745	1780.56936231745	1780.56936231745	996.052384598342	996.052384598342	345.715393273459	3029.49013244038	446.718541588243
34	394.673465564589	394.673465564589	396.911501870574	394.673465564589	331.578209066663	331.578209066663	1550.0199984558	322.793632924042	324.188794957591	324.316404840813	306.924310991767	323.399425962412	323.399425962412	323.266992885716	731.505653995141	777.944979285276	853.88141991725	853.88141991725	731.505653995141	144.913438985137	350.361339180501	639.439376226752	639.439376226752	2815.2647093676	639.439376226752	1161.31464466324	1113.59267206655	528.598225647366	631.551612995089	1067.70680713019	1475.17363893473	82.7820460688023	36.8053902111289	0	55.4663675901047	100.440897674293	46.1337281148361	3613.72557237112	455.250147405678	1550.0199984558	1550.0199984558	1550.0199984558	2826.98150464916	1816.67830919998	1816.67830919998	1816.67830919998	1032.16133148088	1032.16133148088	316.95693062407	3065.59907932292	444.777450827121
35	448.735289620999	448.735289620999	450.973325926984	448.735289620999	385.640033123073	385.640033123073	1604.08182251221	376.855456980452	378.250619014001	378.378228897223	359.32511173189	377.461250018822	377.461250018822	377.328816942126	785.56747805155	832.006803341686	907.94324397366	907.94324397366	785.56747805155	198.975263041547	316.283871342236	675.615282769552	675.615282769552	2869.32653342401	675.615282769552	1215.37646871965	1167.65449612296	474.30323597371	577.256623321435	1036.22982797869	1443.33745316662	28.5158170823268	90.8672142675389	55.4663675901047	0	154.502721730703	100.195552171246	3667.78739642753	476.154106068419	1604.08182251221	1604.08182251221	1604.08182251221	2881.04332870557	1870.74013325639	1870.74013325639	1870.74013325639	1086.22315553729	1086.22315553729	285.479951472569	3119.66090337933	465.681409489862
36	342.045610115803	342.045610115803	344.283646421788	342.045610115803	265.470812669106	265.470812669106	1471.86152335724	247.846650110658	249.384889817465	247.827215020116	263.256102807686	233.027769078013	233.027769078013	232.895336001317	648.903346231975	695.34267152211	760.692581915836	760.692581915836	648.903346231975	57.2748255557395	445.885758294659	600.833605362454	600.833605362454	2737.10623426905	600.833605362454	1083.15616956469	1030.99036430338	627.634579787964	730.587967135688	1140.19004747309	1561.82458773602	181.818400209401	63.672468306774	100.440897674293	154.502721730703	0	54.9126517344773	3535.56709727257	505.023319186999	1471.86152335724	1471.86152335724	1471.86152335724	2749.03499480204	1734.07600143682	1734.07600143682	1734.07600143682	949.559023717712	949.559023717712	393.547474293658	2987.44060422437	494.550622608442
