"","pop 1","pop 2","pop 3","pop 4","pop 5","pop 6","pop 7","pop 8"
"100",2.33333333333333,3.46428571428571,4,3.66666666666667,3,2.03571428571429,2.72222222222222,2.21818181818182
"101",4.66666666666667,3.92857142857143,6,2.66666666666667,3,3.57142857142857,3.61111111111111,3.01818181818182
"102",5.83333333333333,5.10714285714286,4.66666666666667,1.73333333333333,2,2.89285714285714,2.83333333333333,3.6
"103",3,2.28571428571429,1.33333333333333,1.2,1,2.17857142857143,2.55555555555556,2.07272727272727
"104",1.83333333333333,2.21428571428571,2,1,0,1.67857142857143,1.94444444444444,0
"105",3.33333333333333,3.57142857142857,3.33333333333333,1.66666666666667,0,0.428571428571429,0.444444444444444,0
"106",2.66666666666667,3.21428571428571,2.66666666666667,1.33333333333333,0,1.32142857142857,1,0.727272727272727
"107",4.66666666666667,2.64285714285714,3.33333333333333,3,5,3.10714285714286,3.77777777777778,2.43636363636364
"108",5.66666666666667,2.07142857142857,3.33333333333333,4.6,6,3.42857142857143,4,3.12727272727273
"109",3.83333333333333,2.71428571428571,2.66666666666667,3.13333333333333,2,2.14285714285714,1.44444444444444,1.96363636363636
"110",3.83333333333333,3.10714285714286,4.66666666666667,2.93333333333333,5,1.78571428571429,1.61111111111111,2.18181818181818
"111",3.33333333333333,2.10714285714286,4.66666666666667,3.26666666666667,5,2.75,2.66666666666667,2
"112",1.66666666666667,2.42857142857143,2.66666666666667,2.06666666666667,3,3.57142857142857,2.5,1.27272727272727
"113",1,2.53571428571429,1.33333333333333,2,2,2.35714285714286,1.61111111111111,0.909090909090909
"114",1.66666666666667,2.96428571428571,0.666666666666667,3.73333333333333,0,2.14285714285714,2.38888888888889,1.63636363636364
"115",3.33333333333333,3.78571428571429,2,3.13333333333333,2,5.21428571428571,4.11111111111111,2.87272727272727
"116",2.83333333333333,2.03571428571429,2,1.06666666666667,3,5.03571428571429,3.33333333333333,1.23636363636364
"117",1.83333333333333,1.60714285714286,2.66666666666667,3,4,2.46428571428571,2.77777777777778,1.34545454545455
"118",1.16666666666667,2.28571428571429,2,2.8,3,2.07142857142857,2.94444444444444,1.70909090909091
"119",3,3.78571428571429,2.66666666666667,3.4,1,2.32142857142857,2,1.92727272727273
"120",5.66666666666667,3.96428571428571,3.33333333333333,5.8,3,2.78571428571429,2.5,3.92727272727273
"121",4.33333333333333,2.32142857142857,3.33333333333333,3.06666666666667,2,1.78571428571429,2.11111111111111,3.52727272727273
"122",1.66666666666667,2.64285714285714,2.66666666666667,2.4,1,1.03571428571429,0.222222222222222,2.61818181818182
"123",2,2.35714285714286,0.666666666666667,2.93333333333333,2,2.75,1.88888888888889,1.78181818181818
"124",3,1.67857142857143,3.33333333333333,2.2,1,1.71428571428571,1.88888888888889,0.872727272727273
"125",3,4.78571428571429,4.66666666666667,1.93333333333333,4,3.03571428571429,2.11111111111111,2.61818181818182
"126",2.5,4.35714285714286,2,0.6,4,3.03571428571429,2.11111111111111,2.07272727272727
"127",1,1.71428571428571,0,0.666666666666667,0,0.5,0.222222222222222,0.690909090909091
"128",1.66666666666667,3.57142857142857,0.666666666666667,1,3,1.60714285714286,2.11111111111111,1.81818181818182
"129",1.66666666666667,3.21428571428571,2,1.2,4,1.35714285714286,1.88888888888889,1.12727272727273
"130",2.66666666666667,3.64285714285714,2,2.06666666666667,3,2,1.77777777777778,1.30909090909091
"131",3.66666666666667,4.03571428571429,2,2.46666666666667,3,3.25,2.88888888888889,1.49090909090909
"132",2.66666666666667,2.96428571428571,2.66666666666667,3.4,2,3.39285714285714,2.55555555555556,0.363636363636364
"133",5.83333333333333,4.07142857142857,2.66666666666667,6.53333333333333,5,6,4.11111111111111,1.81818181818182
"134",5.66666666666667,2.85714285714286,2.66666666666667,5.6,5,5.03571428571429,3.83333333333333,2.61818181818182
"135",3.83333333333333,3.28571428571429,4,3.4,2,3.53571428571429,4,2.4
"136",6.66666666666667,4.92857142857143,7.33333333333333,2.86666666666667,2,6.14285714285714,6.38888888888889,2.58181818181818
"137",5.5,2.39285714285714,5.33333333333333,0.666666666666667,3,3.78571428571429,4,1.52727272727273
"138",3.16666666666667,1.67857142857143,4.66666666666667,2.26666666666667,4,2.14285714285714,2.05555555555556,1.09090909090909
"139",2,2.64285714285714,4,2.8,2,2.14285714285714,1.61111111111111,1.09090909090909
"140",1.66666666666667,2.53571428571429,2,2.4,0,1.17857142857143,1.33333333333333,1.63636363636364
"141",5.33333333333333,4.10714285714286,8,5.26666666666667,4,4.96428571428571,5.88888888888889,4.21818181818182
"142",5.66666666666667,4,6,4.53333333333333,4,5.21428571428571,4.94444444444444,3.96363636363636
"143",3.5,1.46428571428571,2,2.06666666666667,2,2.03571428571429,0.777777777777778,1.56363636363636
"144",2,1.03571428571429,2.66666666666667,1.26666666666667,3,2.10714285714286,1.38888888888889,1.52727272727273
"145",1.83333333333333,1.53571428571429,2,0.866666666666667,1,2.03571428571429,3.33333333333333,2
"146",3.83333333333333,3.64285714285714,3.33333333333333,2.93333333333333,2,1.96428571428571,3.61111111111111,2.10909090909091
"147",6.66666666666667,6.39285714285714,6.66666666666667,4.93333333333333,5,2.75,2.55555555555556,3.34545454545455
"148",5.16666666666667,4.28571428571429,5.33333333333333,3.2,4,2.5,3.22222222222222,2.61818181818182
"149",3.5,2.32142857142857,4,2.2,2,2.57142857142857,3.83333333333333,2.4
"150",5.5,3.78571428571429,5.33333333333333,2.73333333333333,4,3.89285714285714,3.38888888888889,4.10909090909091
"151",4,3,4,3.53333333333333,5,5.21428571428571,2.77777777777778,3.01818181818182
"152",4.66666666666667,2.92857142857143,4,2.66666666666667,3,7.46428571428571,5.11111111111111,1.92727272727273
"153",5,3.71428571428571,3.33333333333333,0.666666666666667,4,5,4.05555555555556,1.30909090909091
"154",5,4.89285714285714,2.66666666666667,4.26666666666667,8,2.53571428571429,2.88888888888889,1.96363636363636
"155",4.83333333333333,4.03571428571429,3.33333333333333,4.6,5,3.07142857142857,4.5,3.38181818181818
"156",4.66666666666667,1.42857142857143,4,1.86666666666667,2,2.78571428571429,3.38888888888889,3.63636363636364
"157",5.16666666666667,2.21428571428571,2,1.86666666666667,2,2.42857142857143,2,2.58181818181818
"158",2.16666666666667,1.71428571428571,1.33333333333333,0.666666666666667,0,0.928571428571428,0.444444444444444,0.872727272727273
"159",1.5,3.92857142857143,2,0.666666666666667,3,2.21428571428571,1.11111111111111,1.30909090909091
"160",6.83333333333333,7.03571428571429,4.66666666666667,3.8,6,5.03571428571429,3.88888888888889,3.41818181818182
"161",7.33333333333333,6.14285714285714,7.33333333333333,5.53333333333333,5,5.71428571428571,5.27777777777778,4.03636363636364
"162",3.5,5.64285714285714,8,4.2,3,6.42857142857143,4.55555555555556,4.58181818181818
